ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2
1518;0,1476;-0,0354;10056,9481;255,2298;247,6066;default broker;12809,1752;0,0000;0,0000;-325,0771;325,0771;-0,0000;COLDPOWER22;14288,9529;0,0000;0,0000;-362,6316;362,6316;-0,0000;VidyutVanika;-17041,1799;-482,3622;-482,3622;432,4788;-432,4788;-7,6232
1519;0,1383;-0,0359;18136,4330;321,4561;321,4222;default broker;11028,8444;0,0000;0,0000;-195,4788;195,4788;-0,0000;COLDPOWER22;18925,2482;0,0000;0,0000;-335,4373;335,4373;-0,0000;VidyutVanika;-11817,6596;-482,3622;-482,3622;209,4601;-209,4601;-0,0339
1520;0,1780;-0,0490;18274,5319;561,4674;556,7827;default broker;9163,4398;0,0000;0,0000;-281,5379;281,5379;-0,0000;COLDPOWER22;14241,3266;0,0000;0,0000;-437,5510;437,5510;-0,0000;VidyutVanika;-5130,2344;-365,5622;-365,5622;157,6215;-157,6215;-4,6847
1521;0,1325;-0,0351;20535,5705;298,1121;300,1786;default broker;8737,6038;0,0000;0,0000;-126,8426;126,8426;-0,0000;COLDPOWER22;17588,4029;0,0000;0,0000;-255,3284;255,3284;-0,0000;VidyutVanika;-5790,4362;-365,5622;-365,5622;84,0590;-84,0590;2,0666
1522;0,1552;-0,0351;13503,2474;291,3228;288,2387;default broker;8925,7019;0,0000;0,0000;-192,5655;192,5655;-0,0000;COLDPOWER22;11508,7793;0,0000;0,0000;-248,2936;248,2936;-0,0000;VidyutVanika;-6931,2337;-365,5622;-365,5622;149,5363;-149,5363;-3,0841
1523;0,1429;-0,0352;14810,0635;302,2604;300,0800;default broker;9540,8063;0,0000;0,0000;-194,7195;194,7195;-0,0000;COLDPOWER22;11070,5387;0,0000;0,0000;-225,9400;225,9400;-0,0000;VidyutVanika;-5801,2814;-365,5622;-365,5622;118,3991;-118,3991;-2,1804
1524;0,1397;-0,0350;7340,2622;203,2043;195,6339;default broker;10157,3565;0,0000;0,0000;-281,1913;281,1913;-0,0000;COLDPOWER22;5403,0631;0,0000;0,0000;-149,5758;149,5758;-0,0000;VidyutVanika;-8220,1574;-365,5622;-365,5622;227,5628;-227,5628;-7,5704
1525;0,1420;-0,0482;2225,6175;102,2773;86,1580;default broker;12320,5073;0,0000;0,0000;-566,1834;566,1834;-0,0000;COLDPOWER22;2934,0447;0,0000;0,0000;-134,8327;134,8327;-0,0000;VidyutVanika;-13028,9345;-365,5622;-365,5622;598,7388;-598,7388;-16,1193
1526;0,1408;-0,0377;5414,0543;174,8970;163,5973;default broker;13951,5038;0,0000;0,0000;-450,6931;450,6931;-0,0000;COLDPOWER22;8100,2609;0,0000;0,0000;-261,6730;261,6730;-0,0000;VidyutVanika;-16637,7105;-413,8472;-413,8472;537,4690;-537,4690;-11,2997
1527;0,1387;-0,0481;14587,6700;489,2324;480,6571;default broker;17417,2607;0,0000;0,0000;-584,1295;584,1295;-0,0000;COLDPOWER22;13494,7712;0,0000;0,0000;-452,5795;452,5795;-0,0000;VidyutVanika;-16324,3618;-442,2122;-442,2122;547,4766;-547,4766;-8,5754
1528;0,1505;-0,0465;-9439,7919;1509,9480;1509,9480;default broker;21039,3878;0,0000;0,0000;3365,3689;3365,3689;-0,0000;COLDPOWER22;-9134,5632;0,0000;0,0000;-1461,1250;-1461,1250;-0,0000;VidyutVanika;-21344,6165;1200,0000;0,0000;-3414,1920;-3414,1920;-0,0000
1529;0,1239;-0,0380;27154,0081;293,5606;300,6141;default broker;22700,4835;0,0000;0,0000;-245,4138;245,4138;-0,0000;COLDPOWER22;18954,4827;0,0000;0,0000;-204,9160;204,9160;-0,0000;VidyutVanika;-14500,9581;-443,6333;-443,6333;156,7691;-156,7691;7,0535
1530;0,1538;-0,0503;25102,8729;631,5553;631,3350;default broker;23171,3642;0,0000;0,0000;-582,9611;582,9611;-0,0000;COLDPOWER22;17117,3467;0,0000;0,0000;-430,6499;430,6499;-0,0000;VidyutVanika;-15185,8380;-442,2122;-442,2122;382,0557;-382,0557;-0,2202
1531;0,1805;-0,0415;14779,0774;395,3250;392,9545;default broker;24217,1205;0,0000;0,0000;-647,7829;647,7829;-0,0000;COLDPOWER22;5742,6858;0,0000;0,0000;-153,6109;153,6109;-0,0000;VidyutVanika;-15180,7288;-194,8711;-194,8711;406,0688;-406,0688;-2,3706
1532;0,1498;-0,0496;20414,3637;595,1670;591,1065;default broker;25874,5460;0,0000;0,0000;-754,3549;754,3549;-0,0000;COLDPOWER22;12071,1156;0,0000;0,0000;-351,9252;351,9252;-0,0000;VidyutVanika;-17531,2979;-442,2122;-442,2122;511,1132;-511,1132;-4,0605
1533;0,1529;-0,0493;15564,6011;525,0073;521,4293;default broker;24549,8579;0,0000;0,0000;-828,0877;828,0877;-0,0000;COLDPOWER22;10966,5748;0,0000;0,0000;-369,9119;369,9119;-0,0000;VidyutVanika;-19951,8316;-194,8711;-194,8711;672,9923;-672,9923;-3,5781
1534;0,1544;-0,0352;-8041,7679;1306,1729;1306,1729;default broker;24635,7951;0,0000;0,0000;4001,4345;4001,4345;-0,0000;COLDPOWER22;-10792,7033;0,0000;0,0000;-1752,9897;-1752,9897;-0,0000;VidyutVanika;-21884,8597;1200,0000;0,0000;-3554,6176;-3554,6176;-0,0000
1535;0,1435;-0,0387;6412,2119;207,3027;195,6082;default broker;24089,0828;0,0000;0,0000;-778,7846;778,7846;-0,0000;COLDPOWER22;11133,8904;0,0000;0,0000;-359,9516;359,9516;-0,0000;VidyutVanika;-28810,7613;-443,6333;-443,6333;931,4335;-931,4335;-11,6945
1536;0,1299;-0,0359;5972,4408;178,9933;174,2789;default broker;22467,3539;0,0000;0,0000;-673,3437;673,3437;-0,0000;COLDPOWER22;10167,8159;0,0000;0,0000;-304,7281;304,7281;-0,0000;VidyutVanika;-26662,7289;-194,8711;-194,8711;799,0786;-799,0786;-4,7144
1537;0,1262;-0,0455;-852,7641;108,3805;108,3805;default broker;20230,3301;0,0000;0,0000;2571,1358;2571,1358;-0,0000;COLDPOWER22;6758,6975;0,0000;0,0000;858,9840;858,9840;-0,0000;VidyutVanika;-27841,7917;1200,0000;0,0000;-3538,5002;-3538,5002;-0,0000
1538;0,1148;-0,0417;3187,7248;122,7967;122,6963;default broker;19141,0204;0,0000;0,0000;-737,3453;737,3453;-0,0000;COLDPOWER22;5360,4017;0,0000;0,0000;-206,4920;206,4920;-0,0000;VidyutVanika;-21313,6972;-2,8421;-2,8421;821,0406;-821,0406;-0,1004
1539;0,1249;-0,0469;580,1059;26,8658;26,8008;default broker;17654,0754;0,0000;0,0000;-817,5925;817,5925;-0,0000;COLDPOWER22;6863,5469;0,0000;0,0000;-317,8634;317,8634;-0,0000;VidyutVanika;-23937,5165;-1,4211;-1,4211;1108,5902;-1108,5902;-0,0650
1540;0,1214;-0,0462;4429,1562;185,1049;185,0518;default broker;16432,2522;0,0000;0,0000;-686,7425;686,7425;-0,0000;COLDPOWER22;7934,8359;0,0000;0,0000;-331,6155;331,6155;-0,0000;VidyutVanika;-19937,9319;-1,4211;-1,4211;833,2531;-833,2531;-0,0531
1541;0,1269;-0,0474;15733,1025;498,2621;498,2395;default broker;15789,5597;0,0000;0,0000;-500,0501;500,0501;-0,0000;COLDPOWER22;14506,0359;0,0000;0,0000;-459,4013;459,4013;-0,0000;VidyutVanika;-14562,4930;-1,4211;-1,4211;461,1893;-461,1893;-0,0226
1542;0,1312;-0,0471;9864,5852;367,3062;367,2673;default broker;13669,2132;0,0000;0,0000;-508,9709;508,9709;-0,0000;COLDPOWER22;10796,5195;0,0000;0,0000;-402,0066;402,0066;-0,0000;VidyutVanika;-14601,1475;-1,4211;-1,4211;543,6713;-543,6713;-0,0389
1543;0,1686;-0,0522;20628,7530;651,0650;651,0495;default broker;11409,3582;0,0000;0,0000;-360,0913;360,0913;-0,0000;COLDPOWER22;18015,8343;0,0000;0,0000;-568,5986;568,5986;-0,0000;VidyutVanika;-8796,4394;-1,4211;-1,4211;277,6248;-277,6248;-0,0155
1544;0,1453;-0,0356;33878,5037;58,7688;58,8145;default broker;9685,4942;0,0000;0,0000;-16,8014;16,8275;-0,0000;COLDPOWER22;20436,3314;0,0000;0,0000;-35,4508;35,5059;-0,0000;VidyutVanika;3756,6781;-1,4211;-1,4211;-6,5167;6,5167;0,0457
1545;0,1596;-0,0355;27009,2840;227,9930;228,0194;default broker;9547,6689;0,0000;0,0000;-80,5946;80,6132;-0,0000;COLDPOWER22;15315,2878;0,0000;0,0000;-129,2807;129,3106;-0,0000;VidyutVanika;2146,3273;-1,4211;-1,4211;-18,1178;18,1178;0,0264
1546;0,1576;-0,0533;26107,9808;709,0073;709,0058;default broker;9429,1151;0,0000;0,0000;-256,0639;256,0639;-0,0000;COLDPOWER22;19277,8276;0,0000;0,0000;-523,5227;523,5227;-0,0000;VidyutVanika;-2598,9619;-1,4211;-1,4211;70,5793;-70,5793;-0,0015
1547;0,1381;-0,0403;38423,2663;70,4739;70,5259;default broker;9637,1859;0,0000;0,0000;-17,6760;17,6760;-0,0000;COLDPOWER22;31671,7473;0,0000;0,0000;-58,0906;58,0906;-0,0000;VidyutVanika;-2885,6669;-1,4211;-1,4211;5,2927;-5,2927;0,0520
1548;0,1521;-0,0521;23570,4397;672,6519;672,6448;default broker;10447,8484;0,0000;0,0000;-298,1601;298,1601;-0,0000;COLDPOWER22;18395,6179;0,0000;0,0000;-524,9731;524,9731;-0,0000;VidyutVanika;-5273,0266;-1,4211;-1,4211;150,4813;-150,4813;-0,0071
1549;0,1577;-0,0522;18561,4501;624,5498;624,5283;default broker;12011,8064;0,0000;0,0000;-404,1694;404,1694;-0,0000;COLDPOWER22;17930,9133;0,0000;0,0000;-603,3337;603,3337;-0,0000;VidyutVanika;-11381,2696;-1,4211;-1,4211;382,9533;-382,9533;-0,0214
1550;0,1438;-0,0353;20478,2932;304,2151;304,2231;default broker;13957,7066;0,0000;0,0000;-207,3486;207,3486;-0,0000;COLDPOWER22;20782,4427;0,0000;0,0000;-308,7334;308,7334;-0,0000;VidyutVanika;-14261,8561;-1,4211;-1,4211;211,8669;-211,8669;0,0080
1551;0,1459;-0,0499;9049,3992;369,9354;369,8902;default broker;17536,5538;0,0000;0,0000;-716,8866;716,8866;-0,0000;COLDPOWER22;5942,9702;0,0000;0,0000;-242,9460;242,9460;-0,0000;VidyutVanika;-14430,1248;-1,4211;-1,4211;589,8971;-589,8971;-0,0452
1552;0,1413;-0,0492;15071,5506;514,7372;514,7100;default broker;20203,6777;0,0000;0,0000;-690,0142;690,0142;-0,0000;COLDPOWER22;15248,6398;0,0000;0,0000;-520,7853;520,7853;-0,0000;VidyutVanika;-20380,7668;-1,4211;-1,4211;696,0623;-696,0623;-0,0271
1553;0,1463;-0,0495;18426,3788;572,9845;572,9665;default broker;21675,9057;0,0000;0,0000;-674,0314;674,0314;-0,0000;COLDPOWER22;13496,7365;0,0000;0,0000;-419,6929;419,6929;-0,0000;VidyutVanika;-16746,2634;-1,4211;-1,4211;520,7398;-520,7398;-0,0180
1554;0,1257;-0,0474;13716,7907;462,6962;462,6677;default broker;22732,4956;0,0000;0,0000;-766,8149;766,8149;-0,0000;COLDPOWER22;9487,7072;0,0000;0,0000;-320,0403;320,0403;-0,0000;VidyutVanika;-18503,4121;-1,4211;-1,4211;624,1590;-624,1590;-0,0284
1555;0,1818;-0,0371;18172,8427;344,3392;344,3381;default broker;24721,4062;0,0000;0,0000;-468,4214;468,4214;-0,0000;COLDPOWER22;9445,1213;0,0000;0,0000;-178,9662;178,9662;-0,0000;VidyutVanika;-15993,6849;-1,4211;-1,4211;303,0485;-303,0485;-0,0011
1556;0,1572;-0,0396;8987,5901;275,5351;275,5043;default broker;25625,7046;0,0000;0,0000;-785,6145;785,6145;-0,0000;COLDPOWER22;2325,1541;0,0000;0,0000;-71,2829;71,2829;-0,0000;VidyutVanika;-18963,2686;-1,4211;-1,4211;581,3623;-581,3623;-0,0308
1557;0,1456;-0,0373;8381,8578;242,2352;242,2060;default broker;25428,0929;0,0000;0,0000;-734,8703;734,8703;-0,0000;COLDPOWER22;2478,4437;0,0000;0,0000;-71,6269;71,6269;-0,0000;VidyutVanika;-19524,6789;-1,4211;-1,4211;564,2620;-564,2620;-0,0292
1558;0,1499;-0,0351;3633,1130;114,4182;114,3787;default broker;25277,5158;0,0000;0,0000;-796,0691;796,0691;-0,0000;COLDPOWER22;3771,4388;0,0000;0,0000;-118,7746;118,7746;-0,0000;VidyutVanika;-25415,8416;-1,4211;-1,4211;800,4254;-800,4254;-0,0396
1559;0,1253;-0,0360;-5030,3193;655,5034;655,5034;default broker;24656,4059;0,0000;0,0000;3212,9886;3212,9886;-0,0000;COLDPOWER22;3077,0649;0,0000;0,0000;400,9739;400,9739;-0,0000;VidyutVanika;-32763,7901;1200,0000;0,0000;-4269,4659;-4269,4659;-0,0000
1560;0,1319;-0,0357;-6141,6476;847,9104;847,9104;default broker;23725,5172;0,0000;0,0000;3275,5240;3275,5240;-0,0000;COLDPOWER22;-1439,6786;0,0000;0,0000;-198,7608;-198,7608;-0,0000;VidyutVanika;-28427,4862;1200,0000;0,0000;-3924,6737;-3924,6737;-0,0000
1561;0,1377;-0,0365;-10208,8557;1510,1799;1510,1799;default broker;21689,5256;0,0000;0,0000;3208,4973;3208,4973;-0,0000;COLDPOWER22;-3610,1051;0,0000;0,0000;-534,0371;-534,0371;-0,0000;VidyutVanika;-28288,2762;1200,0000;0,0000;-4184,6400;-4184,6400;-0,0000
1562;0,1236;-0,0370;-10172,7259;1360,7346;1360,7346;default broker;20367,1986;0,0000;0,0000;2724,3782;2724,3782;-0,0000;COLDPOWER22;-10597,0188;0,0000;0,0000;-1417,4893;-1417,4893;-0,0000;VidyutVanika;-19942,9057;1200,0000;0,0000;-2667,6235;-2667,6235;-0,0000
1563;0,1236;-0,0353;-9516,8047;1267,1965;1267,1965;default broker;19157,8531;0,0000;0,0000;2550,9365;2550,9365;-0,0000;COLDPOWER22;-8627,1994;0,0000;0,0000;-1148,7424;-1148,7424;-0,0000;VidyutVanika;-20047,4584;1200,0000;0,0000;-2669,3906;-2669,3906;-0,0000
1564;0,1504;-0,0380;-11573,3448;1874,7043;1874,7043;default broker;17817,4066;0,0000;0,0000;2886,1465;2886,1465;-0,0000;COLDPOWER22;-12653,1951;0,0000;0,0000;-2049,6235;-2049,6235;-0,0000;VidyutVanika;-16737,5563;1200,0000;0,0000;-2711,2273;-2711,2273;-0,0000
1565;0,1426;-0,0472;-11011,4198;1691,1607;1691,1607;default broker;17329,7714;0,0000;0,0000;2661,5486;2661,5486;-0,0000;COLDPOWER22;-16096,2532;0,0000;0,0000;-2472,1018;-2472,1018;-0,0000;VidyutVanika;-12244,9381;1200,0000;0,0000;-1880,6075;-1880,6075;-0,0000
1566;0,1246;-0,0360;-2679,1490;341,0605;341,0605;default broker;15003,9206;0,0000;0,0000;1910,0263;1910,0263;-0,0000;COLDPOWER22;-3838,5549;0,0000;0,0000;-488,6550;-488,6550;-0,0000;VidyutVanika;-13844,5148;1200,0000;0,0000;-1762,4319;-1762,4319;-0,0000
1567;0,1815;-0,0545;-21504,7415;4365,0410;1368,1515;default broker;12190,3854;0,0000;0,0000;2474,4093;1083,3984;-0,0000;COLDPOWER22;-25904,8215;0,0000;0,0000;-5258,1710;-2302,2441;-0,0000;VidyutVanika;-7790,3054;1200,0000;1200,0000;-1581,2793;-665,0091;359,6426
1568;0,1935;-0,0538;-9395,9236;1906,3138;1348,7495;default broker;10000,0578;0,0000;0,0000;2028,8850;1737,2685;-0,0000;COLDPOWER22;-17296,8011;0,0000;0,0000;-3509,3018;-3004,9014;-0,0000;VidyutVanika;-2099,1804;1200,0000;1200,0000;-425,8971;-362,8324;263,3884
1569;0,2122;-0,0351;-5358,0372;1165,8613;1102,3687;default broker;9486,0688;0,0000;0,0000;2064,0844;2064,0844;-0,0000;COLDPOWER22;-13537,6335;0,0000;0,0000;-2945,6689;-2945,6689;-0,0000;VidyutVanika;-1306,4725;285,1500;285,1500;-284,2768;-284,2768;63,4926
1570;0,1928;-0,0369;-4307,6084;849,1973;421,6646;default broker;9218,1639;0,0000;0,0000;1817,2589;922,2039;-0,0000;COLDPOWER22;-10599,1338;0,0000;0,0000;-2089,5018;-1060,3590;-0,0000;VidyutVanika;-2926,6385;0,0000;0,0000;-576,9543;-292,7869;-0,0000
1571;0,1493;-0,0390;6436,6058;209,7077;176,8950;default broker;9905,9133;0,0000;0,0000;-322,7393;322,7393;-0,0000;COLDPOWER22;655,1323;0,0000;0,0000;-21,3445;21,3445;-0,0000;VidyutVanika;-4124,4398;-1200,0000;-1200,0000;134,3762;-134,3762;-32,8126
1572;0,1373;-0,0353;13152,3858;291,2733;279,0409;default broker;10521,6314;0,0000;0,0000;-233,0125;233,0125;-0,0000;COLDPOWER22;8943,2002;0,0000;0,0000;-198,0565;198,0565;-0,0000;VidyutVanika;-6312,4458;-1200,0000;-1200,0000;139,7957;-139,7957;-12,2324
1573;0,1556;-0,0362;-19462,7407;3406,7891;3406,7891;default broker;11709,0627;0,0000;0,0000;2049,5730;2049,5730;-0,0000;COLDPOWER22;-19156,6674;0,0000;0,0000;-3353,2136;-3353,2136;-0,0000;VidyutVanika;-12015,1360;1200,0000;0,0000;-2103,1485;-2103,1485;-0,0000
1574;0,1813;-0,0536;-21229,8417;4299,1536;1269,2724;default broker;13319,6914;0,0000;0,0000;2697,3069;1126,7706;-0,0000;COLDPOWER22;-25400,2319;0,0000;0,0000;-5143,6794;-2148,7160;-0,0000;VidyutVanika;-9149,3011;1200,0000;1200,0000;-1852,7812;-743,7827;353,5788
1575;0,2294;-0,0371;-22636,6361;5705,4628;5411,4441;default broker;16831,0770;0,0000;0,0000;4242,1976;4242,1976;-0,0000;COLDPOWER22;-29101,1575;0,0000;0,0000;-7334,8165;-7334,8165;-0,0000;VidyutVanika;-10366,5556;1074,6000;1074,6000;-2612,8440;-2612,8440;294,0187
1576;0,1607;-0,0529;-27412,1782;5156,6447;0,0000;default broker;19095,0634;0,0000;0,0000;3592,0698;3592,0698;-0,0000;COLDPOWER22;-32907,0083;0,0000;0,0000;-6190,3052;-6190,3052;-0,0000;VidyutVanika;-13600,2333;0,0000;0,0000;-2558,4093;-2558,4093;-0,0000
1577;0,1556;-0,0520;-37959,1243;7348,5842;0,0000;default broker;20563,2741;0,0000;0,0000;3980,8861;3980,8861;-0,0000;COLDPOWER22;-46094,6131;0,0000;0,0000;-8923,5500;-8923,5500;-0,0000;VidyutVanika;-12427,7854;0,0000;0,0000;-2405,9203;-2405,9203;-0,0000
1578;0,1544;-0,0491;-33643,4395;6325,9677;0,0000;default broker;21912,4747;0,0000;0,0000;4120,1972;4120,1972;-0,0000;COLDPOWER22;-39921,2539;0,0000;0,0000;-7506,3836;-7506,3836;-0,0000;VidyutVanika;-15634,6604;0,0000;0,0000;-2939,7813;-2939,7813;-0,0000
1579;0,2673;-0,0369;-35812,5061;10853,7407;10853,7407;default broker;23058,5680;0,0000;0,0000;6988,3888;6988,3888;-0,0000;COLDPOWER22;-39397,6268;0,0000;0,0000;-11940,2877;-11940,2877;-0,0000;VidyutVanika;-19473,4474;0,0000;0,0000;-5901,8419;-5901,8419;-0,0000
1580;0,1713;-0,0356;-2420,8272;420,5591;420,5591;default broker;24418,6652;0,0000;0,0000;4242,1421;4242,1421;-0,0000;COLDPOWER22;-8898,2711;0,0000;0,0000;-1545,8556;-1545,8556;-0,0000;VidyutVanika;-17941,2213;0,0000;0,0000;-3116,8456;-3116,8456;-0,0000
1581;0,1517;-0,0352;-16440,6642;2765,0309;2765,0309;default broker;24018,2052;0,0000;0,0000;4039,4402;4039,4402;-0,0000;COLDPOWER22;-21774,5434;0,0000;0,0000;-3662,0957;-3662,0957;-0,0000;VidyutVanika;-18684,3259;0,0000;0,0000;-3142,3754;-3142,3754;-0,0000
1582;0,1470;-0,0352;-20185,8938;3373,9832;3373,9832;default broker;23869,3312;0,0000;0,0000;3989,6536;3989,6536;-0,0000;COLDPOWER22;-21851,2538;0,0000;0,0000;-3652,3408;-3652,3408;-0,0000;VidyutVanika;-22203,9712;0,0000;0,0000;-3711,2960;-3711,2960;-0,0000
1583;0,1497;-0,0351;-18799,4973;3168,2496;3168,2496;default broker;23339,6283;0,0000;0,0000;3933,3907;3933,3907;-0,0000;COLDPOWER22;-18250,9056;0,0000;0,0000;-3075,7963;-3075,7963;-0,0000;VidyutVanika;-23888,2200;0,0000;0,0000;-4025,8440;-4025,8440;-0,0000
1584;0,1914;-0,0415;-20705,0551;4391,8320;3630,1182;default broker;22082,7994;0,0000;0,0000;4684,0708;4002,7652;-0,0000;COLDPOWER22;-17615,8669;0,0000;0,0000;-3736,5719;-3193,0815;-0,0000;VidyutVanika;-25171,9877;0,0000;0,0000;-5339,3309;-4562,7166;-0,0000
1585;0,1484;-0,0390;-24558,7352;4248,6806;0,0000;default broker;19630,1595;0,0000;0,0000;3396,0331;3396,0331;-0,0000;COLDPOWER22;-17627,5014;0,0000;0,0000;-3049,5716;-3049,5716;-0,0000;VidyutVanika;-26561,3933;0,0000;0,0000;-4595,1420;-4595,1420;-0,0000
1586;0,1296;-0,0361;-23261,3030;3556,5741;3556,5741;default broker;18437,3886;0,0000;0,0000;2819,0140;2819,0140;-0,0000;COLDPOWER22;-14826,7007;0,0000;0,0000;-2266,9521;-2266,9521;-0,0000;VidyutVanika;-26871,9908;39,6750;0,0000;-4108,6360;-4108,6360;-0,0000
1587;0,1476;-0,0351;-24163,7889;4151,4418;0,0000;default broker;17395,1818;0,0000;0,0000;2988,5663;2988,5663;-0,0000;COLDPOWER22;-15509,0829;0,0000;0,0000;-2664,5265;-2664,5265;-0,0000;VidyutVanika;-26049,8877;44,6435;0,0000;-4475,4817;-4475,4817;-0,0000
1588;0,1377;-0,0358;-25159,9737;4098,6356;4098,6356;default broker;16278,5924;0,0000;0,0000;2651,8318;2651,8318;-0,0000;COLDPOWER22;-18926,1849;0,0000;0,0000;-3083,1326;-3083,1326;-0,0000;VidyutVanika;-22512,3811;44,8002;0,0000;-3667,3348;-3667,3348;-0,0000
1589;0,1364;-0,0365;4454,0079;142,7023;101,6419;default broker;15514,5638;0,0000;0,0000;-497,0722;497,0722;-0,0000;COLDPOWER22;6210,3227;0,0000;0,0000;-198,9729;198,9729;-0,0000;VidyutVanika;-17270,8786;-1415,8307;-1415,8307;553,3428;-553,3428;-41,0604
1590;0,1507;-0,0359;-22752,9873;3945,8856;0,0000;default broker;13153,6124;0,0000;0,0000;2281,1356;2281,1356;-0,0000;COLDPOWER22;-21423,3222;0,0000;0,0000;-3715,2914;-3715,2914;-0,0000;VidyutVanika;-14483,2775;1138,6500;0,0000;-2511,7298;-2511,7298;-0,0000
1591;0,1841;-0,0502;10723,5407;422,9645;378,6421;default broker;11401,5899;0,0000;0,0000;-449,7085;449,7085;-0,0000;COLDPOWER22;6267,9438;0,0000;0,0000;-247,2241;247,2241;-0,0000;VidyutVanika;-6945,9930;-1468,2446;-1468,2446;273,9681;-273,9681;-44,3224
1592;0,1855;-0,0382;-1937,9438;363,2946;363,2946;default broker;9540,2267;0,0000;0,0000;1788,4484;1788,4484;-0,0000;COLDPOWER22;-9582,4617;0,0000;0,0000;-1796,3660;-1796,3660;-0,0000;VidyutVanika;-1895,7089;1200,0000;0,0000;-355,3770;-355,3770;-0,0000
1593;0,1544;-0,0428;-11650,9314;1934,7954;1934,7954;default broker;8890,9621;0,0000;0,0000;1476,4650;1476,4650;-0,0000;COLDPOWER22;-18791,9203;0,0000;0,0000;-3120,6536;-3120,6536;-0,0000;VidyutVanika;-1749,9732;1200,0000;0,0000;-290,6068;-290,6068;-0,0000
1594;0,1897;-0,0442;-2196,1167;421,5255;421,5255;default broker;8761,9047;0,0000;0,0000;1681,7712;1681,7712;-0,0000;COLDPOWER22;-7917,6624;0,0000;0,0000;-1519,7263;-1519,7263;-0,0000;VidyutVanika;-3040,3590;1200,0000;0,0000;-583,5704;-583,5704;-0,0000
1595;0,1458;-0,0365;-2550,1395;378,3307;378,3307;default broker;9291,3407;0,0000;0,0000;1378,4340;1378,4340;-0,0000;COLDPOWER22;-8358,6260;0,0000;0,0000;-1240,0594;-1240,0594;-0,0000;VidyutVanika;-3482,8543;1221,9752;0,0000;-516,7053;-516,7053;-0,0000
1596;0,1555;-0,0375;-7959,3867;1301,1944;1301,1944;default broker;10095,4788;0,0000;0,0000;1650,4011;1650,4011;-0,0000;COLDPOWER22;-13268,9720;0,0000;0,0000;-2169,2013;-2169,2013;-0,0000;VidyutVanika;-4785,8934;1243,2105;0,0000;-782,3942;-782,3942;-0,0000
1597;0,1620;-0,0359;-17189,0172;3080,1365;0,0000;default broker;12307,8986;0,0000;0,0000;2205,4785;2205,4785;-0,0000;COLDPOWER22;-16969,2900;0,0000;0,0000;-3040,7631;-3040,7631;-0,0000;VidyutVanika;-12527,6257;1239,8476;0,0000;-2244,8518;-2244,8518;-0,0000
1598;0,1418;-0,0387;-14628,3765;2288,7879;2288,7879;default broker;13808,8771;0,0000;0,0000;2160,5672;2160,5672;-0,0000;COLDPOWER22;-12013,9544;0,0000;0,0000;-1879,7297;-1879,7297;-0,0000;VidyutVanika;-16423,2992;1241,4896;0,0000;-2569,6254;-2569,6254;-0,0000
1599;0,1531;-0,0432;-22980,5772;4046,6034;0,0000;default broker;17113,0375;0,0000;0,0000;3013,4002;3013,4002;-0,0000;COLDPOWER22;-22888,7268;0,0000;0,0000;-4030,4297;-4030,4297;-0,0000;VidyutVanika;-17204,8879;1247,6109;0,0000;-3029,5740;-3029,5740;-0,0000
1600;0,1396;-0,0380;-14027,8402;2155,3931;2155,3931;default broker;20139,2461;0,0000;0,0000;3094,4173;3094,4173;-0,0000;COLDPOWER22;-17695,6697;0,0000;0,0000;-2718,9591;-2718,9591;-0,0000;VidyutVanika;-16471,4166;1246,3327;0,0000;-2530,8513;-2530,8513;-0,0000
1601;0,1728;-0,0518;-20852,6089;4038,5032;0,0000;default broker;21780,7467;0,0000;0,0000;4218,2547;4218,2547;-0,0000;COLDPOWER22;-29851,0420;0,0000;0,0000;-5781,2205;-5781,2205;-0,0000;VidyutVanika;-12782,3136;1246,8614;0,0000;-2475,5375;-2475,5375;-0,0000
1602;0,1504;-0,0458;13212,9920;430,5509;416,8774;default broker;23686,4143;0,0000;0,0000;-771,8318;771,8318;-0,0000;COLDPOWER22;5202,0727;0,0000;0,0000;-169,5117;169,5117;-0,0000;VidyutVanika;-15675,4950;-681,8240;-681,8240;510,7926;-510,7926;-13,6735
1603;0,1491;-0,0482;7005,4732;288,4944;275,9850;default broker;26052,7883;0,0000;0,0000;-1072,8875;1072,8875;-0,0000;COLDPOWER22;-1541,1939;0,0000;0,0000;63,4684;-57,9642;-0,0000;VidyutVanika;-17506,1211;-362,1932;-362,1932;720,9247;-720,9247;-12,5094
1604;0,1529;-0,0497;11619,4301;442,1307;432,0988;default broker;27506,1106;0,0000;0,0000;-1046,6345;1046,6345;-0,0000;COLDPOWER22;2138,2113;0,0000;0,0000;-81,3610;81,3610;-0,0000;VidyutVanika;-18024,8918;-374,2425;-374,2425;685,8648;-685,8648;-10,0319
1605;0,1498;-0,0491;7214,9951;302,4187;289,2923;default broker;26900,7725;0,0000;0,0000;-1127,5539;1127,5539;-0,0000;COLDPOWER22;-1638,0343;0,0000;0,0000;68,6587;-62,6985;-0,0000;VidyutVanika;-18047,7431;-374,2425;-374,2425;756,4765;-756,4765;-13,1264
