ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;IS3;netLoad;regOffered;regUsed;baseCost;p1;p2;TUC_TAC22;netLoad;regOffered;regUsed;baseCost;p1;p2
1481;0,1281;-0,0363;-27942,2765;4358,8910;2920,9524;default broker;19438,6230;0,0000;0,0000;3032,3528;3032,3528;-0,0000;COLDPOWER22;-40603,1771;0,0000;0,0000;-6333,9444;-6333,9444;-0,0000;IS3;-28,7001;0,0000;0,0000;-4,4771;-4,4771;-0,0000;TUC_TAC22;-6749,0224;8181,3945;8181,3945;-1052,8223;-1052,8223;1437,9386
1482;0,1171;-0,0350;-21591,3086;2995,5207;2003,5107;default broker;19981,3072;0,0000;0,0000;2772,1534;2772,1534;-0,0000;COLDPOWER22;-34791,7892;0,0000;0,0000;-4826,9202;-4826,9202;-0,0000;IS3;-670,5543;0,0000;0,0000;-93,0309;-93,0309;-0,0000;TUC_TAC22;-6110,2724;6446,5592;6446,5592;-847,7229;-847,7229;992,0100
1483;0,1200;-0,0368;-20774,3584;2924,8147;2048,9831;default broker;21319,9124;0,0000;0,0000;3001,6231;3001,6231;-0,0000;COLDPOWER22;-35922,3795;0,0000;0,0000;-5057,4993;-5057,4993;-0,0000;IS3;-432,5866;0,0000;0,0000;-60,9037;-60,9037;-0,0000;TUC_TAC22;-5739,3048;5616,1837;5616,1837;-808,0347;-808,0347;875,8317
1484;0,1203;-0,0358;-21251,2495;3007,5006;2183,7580;default broker;22692,5855;0,0000;0,0000;3211,4801;3211,4801;-0,0000;COLDPOWER22;-35893,8401;0,0000;0,0000;-5079,7364;-5079,7364;-0,0000;IS3;-103,8671;0,0000;0,0000;-14,6994;-14,6994;-0,0000;TUC_TAC22;-7946,1278;5228,6609;5228,6609;-1124,5449;-1124,5449;823,7426
1485;0,1219;-0,0352;-15917,0750;2193,5394;1608,0265;default broker;23436,4528;0,0000;0,0000;3229,7884;3229,7884;-0,0000;COLDPOWER22;-34906,4284;0,0000;0,0000;-4810,4710;-4810,4710;-0,0000;IS3;896,0260;0,0000;0,0000;123,4818;123,4818;-0,0000;TUC_TAC22;-5343,1254;3908,1248;3908,1248;-736,3386;-736,3386;585,5130
1486;0,1237;-0,0350;-3477,7405;442,2980;0,0000;default broker;23689,4963;0,0000;0,0000;3012,8232;3012,8232;-0,0000;COLDPOWER22;-23084,9496;0,0000;0,0000;-2935,9371;-2935,9371;-0,0000;IS3;1044,9173;0,0000;0,0000;132,8923;132,8923;-0,0000;TUC_TAC22;-5127,2045;3534,1016;3477,7405;-652,0764;-652,0764;442,2980
1487;0,1202;-0,0362;-11458,1758;1508,3050;1003,6204;default broker;23084,2162;0,0000;0,0000;3038,7070;3038,7070;-0,0000;COLDPOWER22;-28394,5119;0,0000;0,0000;-3737,7314;-3737,7314;-0,0000;IS3;1004,4283;0,0000;0,0000;132,2186;132,2186;-0,0000;TUC_TAC22;-7152,3085;3618,4477;3618,4477;-941,4991;-941,4991;504,6845
1488;0,1011;-0,0351;-221,7418;22,4728;22,4728;default broker;20768,7513;0,0000;0,0000;2104,8454;2104,8454;-0,0000;COLDPOWER22;-12430,1422;0,0000;0,0000;-1259,7545;-1259,7545;-0,0000;IS3;895,5831;0,0000;0,0000;90,7644;90,7644;-0,0000;TUC_TAC22;-9455,9340;3958,4856;0,0000;-958,3282;-958,3282;-0,0000
1489;0,0988;-0,0353;-1597,9384;160,4915;160,4915;default broker;18948,7065;0,0000;0,0000;1903,1442;1903,1442;-0,0000;COLDPOWER22;-15671,2064;0,0000;0,0000;-1573,9631;-1573,9631;-0,0000;IS3;798,6776;0,0000;0,0000;80,2165;80,2165;-0,0000;TUC_TAC22;-5674,1161;3088,1912;0,0000;-569,8891;-569,8891;-0,0000
1490;0,1032;-0,0378;-10677,8539;1215,5781;0,0000;default broker;17730,3038;0,0000;0,0000;2018,4364;2018,4364;-0,0000;COLDPOWER22;-16768,7236;0,0000;0,0000;-1908,9691;-1908,9691;-0,0000;IS3;566,2646;0,0000;0,0000;64,4642;64,4642;-0,0000;TUC_TAC22;-12205,6986;3072,5474;1814,6828;-1389,5095;-272,9152;222,6692
1491;0,1128;-0,0363;-11109,4894;1376,3894;990,6856;default broker;16516,2994;0,0000;0,0000;2046,2559;2046,2559;-0,0000;COLDPOWER22;-21726,7392;0,0000;0,0000;-2691,7936;-2691,7936;-0,0000;IS3;536,3534;0,0000;0,0000;66,4505;66,4505;-0,0000;TUC_TAC22;-6435,4029;2920,1746;2920,1746;-797,3022;-797,3022;385,7038
1492;0,1095;-0,0396;-13905,6484;1716,6128;1089,0635;default broker;15503,2373;0,0000;0,0000;1913,8306;1653,3386;-0,0000;COLDPOWER22;-23461,8628;0,0000;0,0000;-2896,3003;-2502,0841;-0,0000;IS3;707,0679;0,0000;0,0000;87,2855;75,4051;-0,0000;TUC_TAC22;-6654,0909;2422,1293;2422,1293;-821,4286;-701,8039;349,1799
1493;0,1092;-0,0354;4204,6610;131,0257;131,0257;default broker;15778,8893;0,0000;0,0000;-491,7020;491,7020;-0,0000;COLDPOWER22;-15360,3922;0,0000;0,0000;478,6608;-478,6608;-0,0000;IS3;1032,6581;0,0000;0,0000;-32,1797;32,1797;-0,0000;TUC_TAC22;2753,5058;-5454,5234;0,0000;-85,8048;85,8048;-0,0000
1494;0,1140;-0,0362;-1320,5519;152,2296;0,0000;default broker;13231,2282;0,0000;0,0000;1525,2596;1525,2596;-0,0000;COLDPOWER22;-19017,8836;0,0000;0,0000;-2192,3293;-2192,3293;-0,0000;IS3;2104,0801;0,0000;0,0000;242,5526;242,5526;-0,0000;TUC_TAC22;2362,0235;4188,6893;1320,5519;272,2876;272,2876;152,2296
1495;0,1266;-0,0366;4115,8041;133,7063;133,7063;default broker;10515,2117;0,0000;0,0000;-341,5979;341,5979;-0,0000;COLDPOWER22;-22049,0267;0,0000;0,0000;716,2863;-716,2863;-0,0000;IS3;4186,4138;0,0000;0,0000;-136,0001;136,0001;-0,0000;TUC_TAC22;11463,2053;-3463,1382;0,0000;-372,3945;372,3945;-0,0000
1496;0,1203;-0,0355;16420,0903;312,6699;-0,0000;default broker;8763,9246;0,0000;0,0000;-166,8819;166,8819;-0,0000;COLDPOWER22;-14479,3876;0,0000;0,0000;275,7152;-275,7152;-0,0000;IS3;11095,5034;0,0000;0,0000;-211,2796;211,2796;-0,0000;TUC_TAC22;11040,0499;-4615,3340;0,0000;-210,2237;210,2237;-0,0000
1497;0,1436;-0,0355;24713,5585;265,8939;-0,0000;default broker;8031,1689;0,0000;0,0000;-86,4076;113,4353;-0,0000;COLDPOWER22;-14970,0787;0,0000;0,0000;161,0635;-211,4432;-0,0000;IS3;23750,9287;0,0000;0,0000;-255,5369;335,4673;-0,0000;TUC_TAC22;7901,5396;-4568,1818;-4313,2039;-85,0129;-41,4286;41,5850
1498;0,1224;-0,0351;19881,7902;302,8477;-0,0000;default broker;8291,3625;0,0000;0,0000;-126,2975;126,2975;-0,0000;COLDPOWER22;-18867,1897;0,0000;0,0000;287,3929;-287,3929;-0,0000;IS3;24934,0941;0,0000;0,0000;-379,8065;379,8065;-0,0000;TUC_TAC22;5523,5233;-4043,0169;0,0000;-84,1366;84,1366;-0,0000
1499;0,1282;-0,0374;20574,8124;345,8458;-0,0000;default broker;7515,5033;0,0000;0,0000;-126,3295;126,3295;-0,0000;COLDPOWER22;-20623,0911;0,0000;0,0000;346,6573;-346,6573;-0,0000;IS3;31127,7492;0,0000;0,0000;-523,2320;523,2320;-0,0000;TUC_TAC22;2554,6511;-4690,4548;0,0000;-42,9416;42,9416;-0,0000
1500;0,1102;-0,0355;21025,3312;303,8302;-0,0000;default broker;9603,1128;0,0000;0,0000;-138,7714;142,1515;-0,0000;COLDPOWER22;-21927,5004;0,0000;0,0000;316,8671;-324,5851;-0,0000;IS3;31816,4389;0,0000;0,0000;-459,7690;470,9676;-0,0000;TUC_TAC22;1533,2798;-3820,3201;-621,5584;-22,1569;-1,1947;3,7002
1501;0,1292;-0,0361;14194,1521;310,2914;-0,0000;default broker;12111,3201;0,0000;0,0000;-264,7596;264,7596;-0,0000;COLDPOWER22;-24648,3709;0,0000;0,0000;538,8260;-538,8260;-0,0000;IS3;24272,8963;0,0000;0,0000;-530,6179;530,6179;-0,0000;TUC_TAC22;2458,3066;-1955,5410;0,0000;-53,7398;53,7398;-0,0000
1502;0,1327;-0,0358;-2555,4272;345,5846;0,0000;default broker;13091,7185;0,0000;0,0000;1770,4656;1770,4656;-0,0000;COLDPOWER22;-27191,8326;0,0000;0,0000;-3677,3022;-3677,3022;-0,0000;IS3;9528,9062;0,0000;0,0000;1288,6468;1288,6468;-0,0000;TUC_TAC22;2015,7807;6468,1696;2555,4272;272,6052;272,6052;345,5846
1503;0,1180;-0,0351;-23738,0483;3363,5421;1907,4347;default broker;15427,1307;0,0000;0,0000;2185,9339;2185,9339;-0,0000;COLDPOWER22;-33762,5966;0,0000;0,0000;-4783,9617;-4783,9617;-0,0000;IS3;3134,9124;0,0000;0,0000;444,1987;444,1987;-0,0000;TUC_TAC22;-8537,4949;9327,7792;9327,7792;-1209,7129;-1209,7129;1456,1074
1504;0,1193;-0,0380;-19887,9558;2768,1301;1375,4173;default broker;17951,5785;0,0000;0,0000;2498,6130;2498,6130;-0,0000;COLDPOWER22;-32040,5694;0,0000;0,0000;-4459,6069;-4459,6069;-0,0000;IS3;4016,0614;0,0000;0,0000;558,9806;558,9806;-0,0000;TUC_TAC22;-9815,0264;9298,6662;9298,6662;-1366,1168;-1366,1168;1392,7128
1505;0,1339;-0,0350;-26023,4296;4161,4223;2769,0450;default broker;18745,6312;0,0000;0,0000;2997,6252;2997,6252;-0,0000;COLDPOWER22;-37124,4010;0,0000;0,0000;-5936,5853;-5936,5853;-0,0000;IS3;1636,9865;0,0000;0,0000;261,7715;261,7715;-0,0000;TUC_TAC22;-9281,6464;7817,2138;7817,2138;-1484,2337;-1484,2337;1392,3772
1506;0,1309;-0,0367;-19937,3535;3007,6169;1932,7346;default broker;20359,8340;0,0000;0,0000;3071,3495;3071,3495;-0,0000;COLDPOWER22;-34299,8893;0,0000;0,0000;-5174,2538;-5174,2538;-0,0000;IS3;1424,8348;0,0000;0,0000;214,9411;214,9411;-0,0000;TUC_TAC22;-7422,1330;6544,3285;6544,3285;-1119,6538;-1119,6538;1074,8823
1507;0,1357;-0,0374;-16543,2849;2518,1705;1489,3679;default broker;21704,1513;0,0000;0,0000;3303,7426;3303,7426;-0,0000;COLDPOWER22;-34414,5406;0,0000;0,0000;-5238,4809;-5238,4809;-0,0000;IS3;903,3204;0,0000;0,0000;137,5008;137,5008;-0,0000;TUC_TAC22;-4736,2160;6333,9618;6333,9618;-720,9330;-720,9330;1028,8026
1508;0,1272;-0,0351;-17074,5715;2463,8707;1501,3231;default broker;22795,9767;0,0000;0,0000;3289,4728;3289,4728;-0,0000;COLDPOWER22;-36296,7157;0,0000;0,0000;-5237,6374;-5237,6374;-0,0000;IS3;917,5340;0,0000;0,0000;132,4007;132,4007;-0,0000;TUC_TAC22;-4491,3664;6203,0984;6203,0984;-648,1068;-648,1068;962,5476
1509;0,1235;-0,0353;-19000,0460;2706,8295;2010,1397;default broker;22354,4115;0,0000;0,0000;3184,7070;3184,7070;-0,0000;COLDPOWER22;-35804,9497;0,0000;0,0000;-5100,9294;-5100,9294;-0,0000;IS3;702,1622;0,0000;0,0000;100,0331;100,0331;-0,0000;TUC_TAC22;-6251,6700;4436,7325;4436,7325;-890,6402;-890,6402;696,6898
1510;0,1276;-0,0351;-2101,0626;272,6006;0,0000;default broker;21723,0053;0,0000;0,0000;2818,4334;2818,4334;-0,0000;COLDPOWER22;-20912,3032;0,0000;0,0000;-2713,2495;-2713,2495;-0,0000;IS3;753,9567;0,0000;0,0000;97,8215;97,8215;-0,0000;TUC_TAC22;-3665,7215;3930,8517;2101,0626;-475,6060;-475,6060;272,6006
1511;0,1144;-0,0356;-601,8802;69,2196;0,0000;default broker;20762,0119;0,0000;0,0000;2387,7493;2387,7493;-0,0000;COLDPOWER22;-18406,8038;0,0000;0,0000;-2116,8870;-2116,8870;-0,0000;IS3;730,0914;0,0000;0,0000;83,9647;83,9647;-0,0000;TUC_TAC22;-3687,1798;3658,1444;601,8802;-424,0466;-424,0466;69,2196
1512;0,1117;-0,0356;-6850,5193;812,3487;361,9447;default broker;19215,8898;0,0000;0,0000;2278,6599;2191,2138;-0,0000;COLDPOWER22;-20860,5871;0,0000;0,0000;-2473,6915;-2378,7609;-0,0000;IS3;-722,4036;0,0000;0,0000;-85,6641;-82,3767;-0,0000;TUC_TAC22;-4483,4184;3412,9728;3412,9728;-531,6530;-511,3024;417,3762
1513;0,1075;-0,0359;-8849,8204;1030,0344;245,0960;default broker;17498,4512;0,0000;0,0000;2036,6524;1081,1121;-0,0000;COLDPOWER22;-19061,8303;0,0000;0,0000;-2218,6147;-1177,7028;-0,0000;IS3;69,0458;0,0000;0,0000;8,0363;4,2659;-0,0000;TUC_TAC22;-7355,4871;2217,3628;2217,3628;-856,1083;-454,7097;282,4160
1514;0,1091;-0,0355;-2928,4563;327,9305;0,0000;default broker;17008,1212;0,0000;0,0000;1904,5805;1904,5805;-0,0000;COLDPOWER22;-15876,8710;0,0000;0,0000;-1777,9024;-1777,9024;-0,0000;IS3;-37,3826;0,0000;0,0000;-4,1861;-4,1861;-0,0000;TUC_TAC22;-4022,3239;1982,8505;0,0000;-450,4225;-450,4225;-0,0000
1515;0,1254;-0,0350;-3705,7879;478,2902;280,1278;default broker;15790,6521;0,0000;0,0000;2038,0322;2038,0322;-0,0000;COLDPOWER22;-15761,5289;0,0000;0,0000;-2034,2734;-2034,2734;-0,0000;IS3;-414,8203;0,0000;0,0000;-53,5391;-53,5391;-0,0000;TUC_TAC22;-3320,0908;1509,6728;1509,6728;-428,5100;-428,5100;198,1624
1516;0,1247;-0,0365;-18903,0664;2714,4884;2394,6528;default broker;14481,6418;0,0000;0,0000;2079,5699;2079,5699;-0,0000;COLDPOWER22;-27495,8008;0,0000;0,0000;-3948,4087;-3948,4087;-0,0000;IS3;-666,9539;0,0000;0,0000;-95,7749;-95,7749;-0,0000;TUC_TAC22;-5221,9534;1992,6101;1992,6101;-749,8747;-749,8747;319,8356
1517;0,1256;-0,0375;-18520,3442;2669,9310;2126,8865;default broker;13599,9607;0,0000;0,0000;1960,5984;1960,5984;-0,0000;COLDPOWER22;-28020,0621;0,0000;0,0000;-4039,4299;-4039,4299;-0,0000;IS3;-1026,1366;0,0000;0,0000;-147,9300;-147,9300;-0,0000;TUC_TAC22;-3074,1060;3409,5225;3409,5225;-443,1695;-443,1695;543,0445
1518;0,1348;-0,0352;-8986,4464;1292,0433;680,1482;default broker;11473,5279;0,0000;0,0000;1649,6281;1649,6281;-0,0000;COLDPOWER22;-15234,9800;0,0000;0,0000;-2190,4380;-2190,4380;-0,0000;IS3;-1138,6830;0,0000;0,0000;-163,7163;-163,7163;-0,0000;TUC_TAC22;-4086,3114;4116,4333;4116,4333;-587,5171;-587,5171;611,8951
1519;0,1221;-0,0360;-6034,4531;772,9336;116,2376;default broker;9697,8094;0,0000;0,0000;1242,1611;1242,1611;-0,0000;COLDPOWER22;-12754,1898;0,0000;0,0000;-1633,6430;-1633,6430;-0,0000;IS3;-605,7978;0,0000;0,0000;-77,5947;-77,5947;-0,0000;TUC_TAC22;-2372,2748;5089,4116;5089,4116;-303,8570;-303,8570;656,6960
1520;0,1382;-0,0355;-17015,6987;2641,0527;1693,2774;default broker;8371,3492;0,0000;0,0000;1299,3398;1299,3398;-0,0000;COLDPOWER22;-18279,0155;0,0000;0,0000;-2837,1355;-2837,1355;-0,0000;IS3;-2992,4708;0,0000;0,0000;-464,4695;-464,4695;-0,0000;TUC_TAC22;-4115,5616;5691,0676;5691,0676;-638,7875;-638,7875;947,7752
1521;0,1437;-0,0363;-17737,8512;2863,2308;1845,1049;default broker;7895,0953;0,0000;0,0000;1274,4204;1274,4204;-0,0000;COLDPOWER22;-18566,5141;0,0000;0,0000;-2996,9930;-2996,9930;-0,0000;IS3;-130,5014;0,0000;0,0000;-21,0654;-21,0654;-0,0000;TUC_TAC22;-6935,9311;5875,5584;5875,5584;-1119,5929;-1119,5929;1018,1259
1522;0,1952;-0,0358;-26387,3208;5847,7625;4406,9539;default broker;7838,9903;0,0000;0,0000;1737,2189;1737,2189;-0,0000;COLDPOWER22;-18895,8291;0,0000;0,0000;-4187,5536;-4187,5536;-0,0000;IS3;-4887,9653;0,0000;0,0000;-1083,2347;-1083,2347;-0,0000;TUC_TAC22;-10442,5167;5952,5908;5952,5908;-2314,1932;-2314,1932;1440,8086
1523;0,1385;-0,0354;-29324,6461;4920,2121;3867,7814;default broker;8633,6445;0,0000;0,0000;1448,5891;1448,5891;-0,0000;COLDPOWER22;-21673,0255;0,0000;0,0000;-3636,3911;-3636,3911;-0,0000;IS3;-5750,4565;0,0000;0,0000;-964,8357;-964,8357;-0,0000;TUC_TAC22;-10534,8086;5492,3812;5492,3812;-1767,5743;-1767,5743;1052,4306
1524;0,1362;-0,0351;-31400,6745;5264,0380;4129,1797;default broker;9880,4565;0,0000;0,0000;1656,3688;1656,3688;-0,0000;COLDPOWER22;-21688,2349;0,0000;0,0000;-3635,8357;-3635,8357;-0,0000;IS3;-7286,7888;0,0000;0,0000;-1221,5640;-1221,5640;-0,0000;TUC_TAC22;-12306,1073;5875,0242;5875,0242;-2063,0072;-2063,0072;1134,8583
1525;0,2053;-0,0352;-24913,4930;5734,9070;3568,1998;default broker;11493,5937;0,0000;0,0000;2645,7427;2645,7427;-0,0000;COLDPOWER22;-17442,3988;0,0000;0,0000;-4015,1149;-4015,1149;-0,0000;IS3;-4688,0558;0,0000;0,0000;-1079,1567;-1079,1567;-0,0000;TUC_TAC22;-14276,6321;8796,6810;8796,6810;-3286,3781;-3286,3781;2166,7072
1526;0,1439;-0,0363;-30526,4190;5324,0517;3785,0452;default broker;13316,2853;0,0000;0,0000;2322,4667;2322,4667;-0,0000;COLDPOWER22;-29335,0916;0,0000;0,0000;-5116,2747;-5116,2747;-0,0000;IS3;6344,2857;0,0000;0,0000;1106,4942;1106,4942;-0,0000;TUC_TAC22;-20851,8983;7807,1731;7807,1731;-3636,7379;-3636,7379;1539,0065
1527;0,1517;-0,0356;-49084,6514;9854,8435;7823,8974;default broker;16204,8046;0,0000;0,0000;3253,4776;3253,4776;-0,0000;COLDPOWER22;-40344,5669;0,0000;0,0000;-8100,0757;-8100,0757;-0,0000;IS3;-1714,4734;0,0000;0,0000;-344,2190;-344,2190;-0,0000;TUC_TAC22;-23230,4157;8411,6148;8411,6148;-4664,0264;-4664,0264;2030,9460
1528;0,1449;-0,0351;-30668,4155;5385,8312;3744,3497;default broker;18637,2432;0,0000;0,0000;3272,9779;3272,9779;-0,0000;COLDPOWER22;-32725,5198;0,0000;0,0000;-5747,0894;-5747,0894;-0,0000;IS3;3192,0089;0,0000;0,0000;560,5644;560,5644;-0,0000;TUC_TAC22;-19772,1478;8290,6158;8290,6158;-3472,2841;-3472,2841;1641,4815
1529;0,1489;-0,0350;-30601,3350;5493,7735;3936,3347;default broker;20079,7941;0,0000;0,0000;3604,8702;3604,8702;-0,0000;COLDPOWER22;-35621,2348;0,0000;0,0000;-6394,9823;-6394,9823;-0,0000;IS3;3666,2878;0,0000;0,0000;658,1986;658,1986;-0,0000;TUC_TAC22;-18726,1821;7693,5231;7693,5231;-3361,8599;-3361,8599;1557,4388
1530;0,1412;-0,0354;-22461,9671;3677,2463;2502,1588;default broker;21107,3315;0,0000;0,0000;3455,4790;3455,4790;-0,0000;COLDPOWER22;-34219,0627;0,0000;0,0000;-5601,9992;-5601,9992;-0,0000;IS3;3896,5191;0,0000;0,0000;637,8987;637,8987;-0,0000;TUC_TAC22;-13246,7549;6541,7048;6541,7048;-2168,6249;-2168,6249;1175,0875
1531;0,1589;-0,0350;-18395,3376;3261,7362;2173,8196;default broker;22347,5409;0,0000;0,0000;3962,5140;3962,5140;-0,0000;COLDPOWER22;-34589,0713;0,0000;0,0000;-6133,0990;-6133,0990;-0,0000;IS3;4122,5138;0,0000;0,0000;730,9761;730,9761;-0,0000;TUC_TAC22;-10276,3209;5726,4157;5726,4157;-1822,1274;-1822,1274;1087,9166
1532;0,1448;-0,0352;-15140,9151;2421,9232;1348,0961;default broker;23508,5602;0,0000;0,0000;3760,4020;3760,4020;-0,0000;COLDPOWER22;-36647,9491;0,0000;0,0000;-5862,1634;-5862,1634;-0,0000;IS3;2842,4036;0,0000;0,0000;454,6676;454,6676;-0,0000;TUC_TAC22;-4843,9299;6363,9556;6363,9556;-774,8294;-774,8294;1073,8271
1533;0,1330;-0,0351;6989,6375;196,7928;196,7928;default broker;23043,8034;0,0000;0,0000;-648,7967;648,7967;-0,0000;COLDPOWER22;-14244,4855;0,0000;0,0000;401,0525;-401,0525;-0,0000;IS3;3840,5812;0,0000;0,0000;-108,1313;108,1313;-0,0000;TUC_TAC22;-5650,2616;-5676,7362;0,0000;159,0827;-159,0827;-0,0000
1534;0,1373;-0,0354;-7303,0223;1055,9109;548,4102;default broker;22830,8050;0,0000;0,0000;3301,0028;3301,0028;-0,0000;COLDPOWER22;-28124,3524;0,0000;0,0000;-4066,3728;-4066,3728;-0,0000;IS3;3751,6900;0,0000;0,0000;542,4399;542,4399;-0,0000;TUC_TAC22;-5761,1649;3418,1968;3418,1968;-832,9808;-832,9808;507,5007
1535;0,1220;-0,0350;6456,3098;184,4654;184,4654;default broker;22810,1391;0,0000;0,0000;-651,7160;651,7160;-0,0000;COLDPOWER22;-13241,6204;0,0000;0,0000;378,3307;-378,3307;-0,0000;IS3;3638,1569;0,0000;0,0000;-103,9470;103,9470;-0,0000;TUC_TAC22;-6750,3657;-5177,5600;0,0000;192,8669;-192,8669;-0,0000
1536;0,1187;-0,0355;13467,4461;296,4297;-0,0000;default broker;21472,1826;0,0000;0,0000;-472,6205;472,6205;-0,0000;COLDPOWER22;-8717,7815;0,0000;0,0000;191,8856;-191,8856;-0,0000;IS3;4104,2509;0,0000;0,0000;-90,3380;90,3380;-0,0000;TUC_TAC22;-3391,2060;-5944,5625;0,0000;74,6433;-74,6433;-0,0000
1537;0,1107;-0,0354;-5169,5164;598,9666;205,9508;default broker;19357,8236;0,0000;0,0000;2242,8966;1702,6792;-0,0000;COLDPOWER22;-19818,9076;0,0000;0,0000;-2296,3201;-1743,2353;-0,0000;IS3;-1626,8319;0,0000;0,0000;-188,4931;-143,0932;-0,0000;TUC_TAC22;-3081,6005;2029,5583;2029,5583;-357,0500;-271,2268;243,9354
1538;0,1167;-0,0358;851,5733;29,7777;29,7777;default broker;18227,8269;0,0000;0,0000;-637,3892;637,3892;-0,0000;COLDPOWER22;-14852,8178;0,0000;0,0000;519,3722;-519,3722;-0,0000;IS3;-2048,4376;0,0000;0,0000;71,6296;-71,6296;-0,0000;TUC_TAC22;-474,9982;-7297,2177;0,0000;16,6097;-16,6097;-0,0000
1539;0,1110;-0,0354;6329,7785;183,7620;183,7620;default broker;16856,6175;0,0000;0,0000;-489,3704;489,3704;-0,0000;COLDPOWER22;-13754,1290;0,0000;0,0000;399,3010;-399,3010;-0,0000;IS3;1572,7606;0,0000;0,0000;-45,6594;45,6594;-0,0000;TUC_TAC22;1654,5294;-7624,1521;0,0000;-48,0332;48,0332;-0,0000
1540;0,1197;-0,0351;-17696,4844;2430,8411;2069,6445;default broker;15453,8150;0,0000;0,0000;2122,7815;2122,7815;-0,0000;COLDPOWER22;-29078,1289;0,0000;0,0000;-3994,2573;-3994,2573;-0,0000;IS3;-1814,6170;0,0000;0,0000;-249,2611;-249,2611;-0,0000;TUC_TAC22;-2257,5535;2365,4943;2365,4943;-310,1042;-310,1042;361,1966
1541;0,1192;-0,0353;-13283,6518;1759,4044;1114,3016;default broker;14612,3969;0,0000;0,0000;1935,3952;1935,3952;-0,0000;COLDPOWER22;-22384,4736;0,0000;0,0000;-2964,7978;-2964,7978;-0,0000;IS3;-2553,0381;0,0000;0,0000;-338,1470;-338,1470;-0,0000;TUC_TAC22;-2958,5370;4569,9282;4569,9282;-391,8548;-391,8548;645,1028
1542;0,1305;-0,0363;-18756,5220;2798,8515;2153,0916;default broker;12339,5388;0,0000;0,0000;1841,3081;1841,3081;-0,0000;COLDPOWER22;-22269,1280;0,0000;0,0000;-3323,0031;-3323,0031;-0,0000;IS3;-3437,2866;0,0000;0,0000;-512,9125;-512,9125;-0,0000;TUC_TAC22;-5389,6463;3936,5978;3936,5978;-804,2439;-804,2439;645,7599
1543;0,1313;-0,0353;-13226,6962;1910,9549;992,4362;default broker;10835,1684;0,0000;0,0000;1565,4339;1565,4339;-0,0000;COLDPOWER22;-22274,5504;0,0000;0,0000;-3218,1627;-3218,1627;-0,0000;IS3;293,8332;0,0000;0,0000;42,4522;42,4522;-0,0000;TUC_TAC22;-2081,1474;6056,9584;6056,9584;-300,6782;-300,6782;918,5187
1544;0,1387;-0,0351;-16467,4704;2555,2855;1682,0721;default broker;8801,2947;0,0000;0,0000;1365,7120;1365,7120;-0,0000;COLDPOWER22;-20620,2843;0,0000;0,0000;-3199,6848;-3199,6848;-0,0000;IS3;1239,1976;0,0000;0,0000;192,2884;192,2884;-0,0000;TUC_TAC22;-5887,6784;5247,9536;5247,9536;-913,6011;-913,6011;873,2134
1545;0,1421;-0,0351;-1932,6076;278,2628;0,0000;default broker;8061,7579;0,0000;0,0000;1160,7568;1160,7568;-0,0000;COLDPOWER22;-17551,6351;0,0000;0,0000;-2527,1387;-2527,1387;-0,0000;IS3;13069,0120;0,0000;0,0000;1881,7168;1881,7168;-0,0000;TUC_TAC22;-5511,7423;5569,5407;1932,6076;-793,5977;-793,5977;278,2628
1546;0,2014;-0,0351;9269,0157;239,5172;239,5172;default broker;8435,7586;0,0000;0,0000;-217,9853;217,9853;-0,0000;COLDPOWER22;-18321,2927;0,0000;0,0000;473,4338;-473,4338;-0,0000;IS3;24126,6387;0,0000;0,0000;-623,4476;623,4476;-0,0000;TUC_TAC22;-4972,0888;-3744,7511;0,0000;128,4819;-128,4819;-0,0000
1547;0,1158;-0,0364;3231,1374;107,1666;107,1666;default broker;8956,3800;0,0000;0,0000;-297,0547;297,0547;-0,0000;COLDPOWER22;-21570,7905;0,0000;0,0000;715,4347;-715,4347;-0,0000;IS3;20888,9355;0,0000;0,0000;-692,8198;692,8198;-0,0000;TUC_TAC22;-5043,3875;-3600,0612;0,0000;167,2732;-167,2732;-0,0000
1548;0,1439;-0,0363;4624,6634;146,2818;146,2818;default broker;9442,3141;0,0000;0,0000;-298,6679;298,6679;-0,0000;COLDPOWER22;-22798,9842;0,0000;0,0000;721,1501;-721,1501;-0,0000;IS3;22436,5389;0,0000;0,0000;-709,6857;709,6857;-0,0000;TUC_TAC22;-4455,2055;-4396,0772;0,0000;140,9217;-140,9217;-0,0000
1549;0,1398;-0,0353;-8157,0580;1206,7383;126,7834;default broker;11343,9979;0,0000;0,0000;1678,2076;1678,2076;-0,0000;COLDPOWER22;-22069,6288;0,0000;0,0000;-3264,9353;-3264,9353;-0,0000;IS3;7340,0596;0,0000;0,0000;1085,8733;1085,8733;-0,0000;TUC_TAC22;-4771,4867;7255,8528;7255,8528;-705,8839;-705,8839;1079,9549
1550;0,1584;-0,0351;-7319,4683;1212,6397;0,0000;default broker;13360,1526;0,0000;0,0000;2213,4191;2213,4191;-0,0000;COLDPOWER22;-28272,3875;0,0000;0,0000;-4683,9767;-4683,9767;-0,0000;IS3;20183,8807;0,0000;0,0000;3343,9280;3343,9280;-0,0000;TUC_TAC22;-12591,1141;7688,4921;7319,4683;-2086,0101;-2086,0101;1212,6397
