ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;Mertacor22;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2;IS3;netLoad;regOffered;regUsed;baseCost;p1;p2;TUC_TAC22;netLoad;regOffered;regUsed;baseCost;p1;p2
1533;0,2583;-0,0388;-30974,3594;8961,5686;8941,5311;default broker;251,3809;0,0000;0,0000;72,7301;72,7301;-0,0000;COLDPOWER22;-2434,6213;0,0000;0,0000;-704,3899;-704,3899;-0,0000;Mertacor22;-10447,1941;0,0000;0,0000;-3022,6048;-3022,6048;-0,0000;VidyutVanika;-5883,1338;62,5714;62,5714;-1702,1210;-1702,1210;20,0375;IS3;-112,6725;0,0000;0,0000;-32,5987;-32,5987;-0,0000;TUC_TAC22;-12348,1187;0,0000;0,0000;-3572,5844;-3572,5844;-0,0000
1534;0,2330;-0,0382;-29964,5045;7879,0045;7806,6172;default broker;236,2481;0,0000;0,0000;62,1201;62,1201;-0,0000;COLDPOWER22;-2291,3483;0,0000;0,0000;-602,4977;-602,4977;-0,0000;Mertacor22;-7821,2206;0,0000;0,0000;-2056,5477;-2056,5477;-0,0000;VidyutVanika;-7096,3044;0,0000;0,0000;-1865,9349;-1865,9349;-0,0000;IS3;-59,3153;0,0000;0,0000;-15,5966;-15,5966;-0,0000;TUC_TAC22;-12932,5639;247,3412;247,3412;-3400,5478;-3400,5478;72,3873
1535;0,3610;-0,0379;-30520,0008;11949,5534;11818,8502;default broker;229,0402;0,0000;0,0000;89,6765;89,6763;-0,0000;COLDPOWER22;-3476,5151;0,0000;0,0000;-1361,1665;-1361,1630;-0,0000;Mertacor22;-6971,9876;0,0000;0,0000;-2729,7554;-2729,7484;-0,0000;VidyutVanika;-6463,7060;62,5714;62,5714;-2530,7470;-2530,7470;26,3735;IS3;-23,1806;0,0000;0,0000;-9,0759;-9,0759;-0,0000;TUC_TAC22;-13813,6518;247,3412;247,3412;-5408,4851;-5408,4851;104,2987
1536;0,2577;-0,0352;-18008,4892;4965,6732;4874,7326;default broker;219,4499;0,0000;0,0000;60,5113;60,5109;-0,0000;COLDPOWER22;-1975,5890;0,0000;0,0000;-544,7503;-544,7469;-0,0000;Mertacor22;3677,9083;0,0000;0,0000;1014,1490;1014,1426;-0,0000;VidyutVanika;-10241,8419;62,5714;62,5714;-2824,0925;-2824,0925;18,3454;IS3;14,7858;0,0000;0,0000;4,0771;4,0770;-0,0000;TUC_TAC22;-9703,2023;247,3412;247,3412;-2675,5677;-2675,5677;72,5641
1537;0,2186;-0,0353;-26837,6739;6587,2436;6502,9550;default broker;222,3900;0,0000;0,0000;54,5851;54,5848;-0,0000;COLDPOWER22;-4433,6023;0,0000;0,0000;-1088,2172;-1088,2121;-0,0000;Mertacor22;1441,8417;0,0000;0,0000;353,8966;353,8950;-0,0000;VidyutVanika;-11436,7373;62,5714;62,5714;-2807,1201;-2807,1201;17,0024;IS3;-25,5747;0,0000;0,0000;-6,2772;-6,2772;-0,0000;TUC_TAC22;-12605,9913;247,3412;247,3412;-3094,1108;-3094,1108;67,2552
1538;0,1826;-0,0373;-23546,5099;4853,0546;4657,1328;default broker;217,4553;0,0000;0,0000;44,8186;44,8186;-0,0000;COLDPOWER22;624,6751;0,0000;0,0000;128,7487;128,7487;-0,0000;Mertacor22;7434,2029;0,0000;0,0000;1532,2268;1532,2268;-0,0000;VidyutVanika;-15490,8326;0,0000;0,0000;-3192,7388;-3192,7388;-0,0000;IS3;148,8113;0,0000;0,0000;30,6708;30,6708;-0,0000;TUC_TAC22;-16480,8218;856,3194;856,3194;-3396,7806;-3396,7806;195,9218
1539;0,3340;-0,0370;-27622,7319;9989,9289;9496,5752;default broker;222,8287;0,0000;0,0000;80,5874;80,5861;-0,0000;COLDPOWER22;2587,6106;0,0000;0,0000;935,8251;935,8109;-0,0000;Mertacor22;2734,0145;0,0000;0,0000;988,7730;988,7580;-0,0000;VidyutVanika;-14361,8288;62,5714;62,5714;-5194,0427;-5194,0427;24,2025;IS3;341,3354;0,0000;0,0000;123,4460;123,4442;-0,0000;TUC_TAC22;-19146,6923;1208,9346;1208,9346;-6924,5176;-6924,5176;468,9998
1540;0,2459;-0,0351;-26332,2281;7169,7525;6701,2048;default broker;219,8251;0,0000;0,0000;59,8541;59,8525;-0,0000;COLDPOWER22;-834,9523;0,0000;0,0000;-227,3412;-227,3352;-0,0000;Mertacor22;3670,3935;0,0000;0,0000;999,3766;999,3502;-0,0000;VidyutVanika;-11743,2384;62,5714;62,5714;-3197,4549;-3197,4549;18,4911;IS3;342,1915;0,0000;0,0000;93,1721;93,1696;-0,0000;TUC_TAC22;-17986,4475;1514,8425;1514,8425;-4897,3591;-4897,3591;449,8669
1541;0,4265;-0,0356;-27848,0541;12651,3394;11528,9977;default broker;219,2153;0,0000;0,0000;99,5893;99,5870;-0,0000;COLDPOWER22;-2428,5946;0,0000;0,0000;-1103,3078;-1103,2829;-0,0000;Mertacor22;3540,8692;0,0000;0,0000;1608,6129;1608,5766;-0,0000;VidyutVanika;-9787,7788;62,5714;62,5714;-4446,5768;-4446,5768;29,8798;IS3;426,9442;0,0000;0,0000;193,9603;193,9559;-0,0000;TUC_TAC22;-19818,7094;2276,5773;2276,5773;-9003,6172;-9003,6172;1092,1770
1542;0,2170;-0,0351;-26377,2372;6420,3430;5870,6787;default broker;222,1143;0,0000;0,0000;54,0637;54,0616;-0,0000;COLDPOWER22;2408,2281;0,0000;0,0000;586,1740;586,1512;-0,0000;Mertacor22;2573,2360;0,0000;0,0000;626,3377;626,3134;-0,0000;VidyutVanika;-9194,1273;62,5714;62,5714;-2237,8936;-2237,8936;16,6276;IS3;380,6539;0,0000;0,0000;92,6529;92,6493;-0,0000;TUC_TAC22;-22767,3422;1990,4917;1990,4917;-5541,6777;-5541,6777;532,7875
1543;0,3808;-0,0354;-16849,4691;6700,5901;5774,9156;default broker;209,6733;0,0000;0,0000;83,3815;83,3815;-0,0000;COLDPOWER22;5053,9575;0,0000;0,0000;2009,8258;2009,8258;-0,0000;Mertacor22;-1162,8204;0,0000;0,0000;-462,4231;-462,4231;-0,0000;VidyutVanika;-3649,8981;0,0000;0,0000;-1451,4684;-1451,4684;-0,0000;IS3;6255,6695;0,0000;0,0000;2487,7150;2487,7150;-0,0000;TUC_TAC22;-23556,0508;2245,2685;2245,2685;-9367,6211;-9367,6211;925,6745
1544;0,3844;-0,0351;-12297,8412;4877,9312;3815,2370;default broker;344,6516;0,0000;0,0000;136,7058;136,6969;-0,0000;COLDPOWER22;4161,4801;0,0000;0,0000;1650,6485;1650,5404;-0,0000;Mertacor22;-5610,3971;0,0000;0,0000;-2225,3606;-2225,2148;-0,0000;VidyutVanika;-1271,1800;62,5714;62,5714;-504,2128;-504,2128;25,2650;IS3;12188,9273;0,0000;0,0000;4834,7305;4834,4139;-0,0000;TUC_TAC22;-22111,3231;2552,7639;2552,7639;-8770,4427;-8770,4427;1037,1097
1545;0,2193;-0,0376;-15310,8342;3591,8490;2861,9819;default broker;305,2749;0,0000;0,0000;71,6160;71,6088;-0,0000;COLDPOWER22;5726,7400;0,0000;0,0000;1343,4660;1343,3306;-0,0000;Mertacor22;-4624,9446;0,0000;0,0000;-1084,9900;-1084,8807;-0,0000;VidyutVanika;-2468,4728;62,5714;62,5714;-579,0920;-579,0920;15,2710;IS3;8882,3419;0,0000;0,0000;2083,7552;2083,5452;-0,0000;TUC_TAC22;-23131,7735;2892,9476;2892,9476;-5426,6042;-5426,6042;714,2340
1546;0,2917;-0,0371;-24108,2721;7614,5955;6710,9894;default broker;244,9963;0,0000;0,0000;77,3821;77,3787;-0,0000;COLDPOWER22;2195,6716;0,0000;0,0000;693,5027;693,4729;-0,0000;Mertacor22;-8659,6453;0,0000;0,0000;-2735,1481;-2735,0305;-0,0000;VidyutVanika;-2570,7934;62,5714;62,5714;-811,9849;-811,9849;20,9403;IS3;5033,7056;0,0000;0,0000;1589,8954;1589,8271;-0,0000;TUC_TAC22;-20352,2069;2616,5335;2616,5335;-6428,2426;-6428,2426;882,3383
1547;0,2063;-0,0364;-11704,6694;2551,5777;2012,0191;default broker;191,5628;0,0000;0,0000;41,7600;41,7600;-0,0000;COLDPOWER22;6726,7800;0,0000;0,0000;1466,4149;1466,4149;-0,0000;Mertacor22;-4898,8274;0,0000;0,0000;-1067,9275;-1067,9275;-0,0000;VidyutVanika;-3114,6982;0,0000;0,0000;-678,9935;-678,9935;-0,0000;IS3;10105,7952;0,0000;0,0000;2203,0286;2203,0286;-0,0000;TUC_TAC22;-20715,2818;2373,4832;2373,4832;-4515,8602;-4515,8602;539,5586
1548;0,2311;-0,0403;-13163,4848;3215,0498;2516,3511;default broker;189,3121;0,0000;0,0000;46,2376;46,2328;-0,0000;COLDPOWER22;6738,7200;0,0000;0,0000;1645,8651;1645,6933;-0,0000;Mertacor22;-8589,0328;0,0000;0,0000;-2097,7855;-2097,5666;-0,0000;VidyutVanika;-4417,8739;62,5714;62,5714;-1079,0216;-1079,0216;15,7667;IS3;13355,7237;0,0000;0,0000;3262,0022;3261,6618;-0,0000;TUC_TAC22;-20440,3340;2681,0833;2681,0833;-4992,3475;-4992,3475;682,5965
1549;0,2783;-0,0352;-22888,9626;6893,4413;5885,7537;default broker;195,8285;0,0000;0,0000;58,9774;58,9741;-0,0000;COLDPOWER22;4344,0416;0,0000;0,0000;1308,2898;1308,2167;-0,0000;Mertacor22;-12114,7596;0,0000;0,0000;-3648,5876;-3648,3837;-0,0000;VidyutVanika;-8284,3293;62,5714;62,5714;-2494,9815;-2494,9815;19,8877;IS3;14191,8357;0,0000;0,0000;4274,1381;4273,8993;-0,0000;TUC_TAC22;-21221,5795;3077,4469;3077,4469;-6391,2775;-6391,2775;987,4148
1550;0,2586;-0,0413;-28713,8512;8249,6579;7922,4799;default broker;200,5028;0,0000;0,0000;57,6056;57,6048;-0,0000;COLDPOWER22;4476,1884;0,0000;0,0000;1286,0352;1286,0162;-0,0000;Mertacor22;-14028,6480;0,0000;0,0000;-4030,5129;-4030,4532;-0,0000;VidyutVanika;-7293,2582;62,5714;62,5714;-2095,3959;-2095,3959;19,6477;IS3;7990,1082;0,0000;0,0000;2295,6050;2295,5710;-0,0000;TUC_TAC22;-20058,7445;976,1514;976,1514;-5762,9950;-5762,9950;307,4080
1551;0,2668;-0,0366;-30374,1802;9027,2424;8690,4716;default broker;209,0599;0,0000;0,0000;62,1328;62,1328;-0,0000;COLDPOWER22;7270,7700;0,0000;0,0000;2160,8815;2160,8815;-0,0000;Mertacor22;-14428,4350;0,0000;0,0000;-4288,1480;-4288,1480;-0,0000;VidyutVanika;-10722,7575;0,0000;0,0000;-3186,8163;-3186,8163;-0,0000;IS3;6860,3262;0,0000;0,0000;2038,8971;2038,8971;-0,0000;TUC_TAC22;-19563,1437;1031,3180;1031,3180;-5814,1895;-5814,1895;336,7708
1552;0,2629;-0,0358;-27757,9863;8067,7224;7483,8324;default broker;205,3363;0,0000;0,0000;59,6800;59,6783;-0,0000;COLDPOWER22;9578,2682;0,0000;0,0000;2783,8766;2783,7997;-0,0000;Mertacor22;-9261,4291;0,0000;0,0000;-2691,7889;-2691,7145;-0,0000;VidyutVanika;-12570,2557;62,5714;62,5714;-3653,4831;-3653,4831;19,6960;IS3;3986,7940;0,0000;0,0000;1158,7421;1158,7101;-0,0000;TUC_TAC22;-19696,7000;1781,9212;1781,9212;-5724,7491;-5724,7491;563,9709
1553;0,2769;-0,0354;-35702,8582;11159,2629;10559,2092;default broker;315,9581;0,0000;0,0000;98,7557;98,7538;-0,0000;COLDPOWER22;9410,8282;0,0000;0,0000;2941,4425;2941,3875;-0,0000;Mertacor22;-14061,7570;0,0000;0,0000;-4395,1339;-4395,0516;-0,0000;VidyutVanika;-12852,0102;62,5714;62,5714;-4017,0162;-4017,0162;21,5785;IS3;215,2157;0,0000;0,0000;67,2677;67,2664;-0,0000;TUC_TAC22;-18731,0930;1669,0322;1669,0322;-5854,5786;-5854,5786;578,2663
1554;0,1802;-0,0416;-18760,0888;3731,8744;3416,4962;default broker;332,5655;0,0000;0,0000;66,1560;66,1529;-0,0000;COLDPOWER22;10857,2100;0,0000;0,0000;2159,7843;2159,6832;-0,0000;Mertacor22;-2877,1541;0,0000;0,0000;-572,3415;-572,3147;-0,0000;VidyutVanika;-13800,8310;62,5714;62,5714;-2745,3478;-2745,3478;13,4423;IS3;-158,2817;0,0000;0,0000;-31,4864;-31,4849;-0,0000;TUC_TAC22;-13113,5976;1395,9748;1395,9748;-2608,6390;-2608,6390;301,7612
1555;0,2150;-0,0445;-32446,5142;8030,3196;7740,8053;default broker;298,4342;0,0000;0,0000;73,8607;73,8607;-0,0000;COLDPOWER22;10943,7100;0,0000;0,0000;2708,5033;2708,5033;-0,0000;Mertacor22;-10172,1173;0,0000;0,0000;-2517,5386;-2517,5386;-0,0000;VidyutVanika;-15291,2789;0,0000;0,0000;-3784,5008;-3784,5008;-0,0000;IS3;-184,1900;0,0000;0,0000;-45,5859;-45,5859;-0,0000;TUC_TAC22;-18041,0722;1038,0483;1038,0483;-4465,0583;-4465,0583;289,5143
1556;0,1470;-0,0399;-21701,2114;3661,7604;3472,6437;default broker;254,6879;0,0000;0,0000;42,9748;42,9735;-0,0000;COLDPOWER22;10870,6700;0,0000;0,0000;1834,2657;1834,2071;-0,0000;Mertacor22;4340,4873;0,0000;0,0000;732,3934;732,3700;-0,0000;VidyutVanika;-14689,3007;62,5714;62,5714;-2478,6035;-2478,6035;11,7949;IS3;304,3023;0,0000;0,0000;51,3465;51,3449;-0,0000;TUC_TAC22;-22782,0582;935,7311;935,7311;-3844,1374;-3844,1374;177,2047
1557;0,2271;-0,0395;-31703,9883;8205,6551;7936,8700;default broker;215,1618;0,0000;0,0000;55,6884;55,6876;-0,0000;COLDPOWER22;11049,2700;0,0000;0,0000;2859,7821;2859,7444;-0,0000;Mertacor22;-5607,9463;0,0000;0,0000;-1451,4537;-1451,4346;-0,0000;VidyutVanika;-16435,5781;62,5714;62,5714;-4253,8713;-4253,8713;18,0663;IS3;366,5984;0,0000;0,0000;94,8833;94,8821;-0,0000;TUC_TAC22;-21291,4942;865,5642;865,5642;-5510,6839;-5510,6839;250,6104
1558;0,1547;-0,0360;-25475,7882;4589,3870;4404,2556;default broker;219,3940;0,0000;0,0000;39,5232;39,5223;-0,0000;COLDPOWER22;10942,7100;0,0000;0,0000;1971,2964;1971,2512;-0,0000;Mertacor22;4585,9645;0,0000;0,0000;826,1478;826,1288;-0,0000;VidyutVanika;-19583,6315;62,5714;62,5714;-3527,9326;-3527,9326;12,7569;IS3;247,5740;0,0000;0,0000;44,5997;44,5987;-0,0000;TUC_TAC22;-21887,7993;841,7502;841,7502;-3943,0215;-3943,0215;172,2691
1559;0,1754;-0,0417;-31468,1171;6509,5373;6374,7660;default broker;213,4817;0,0000;0,0000;44,1611;44,1607;-0,0000;COLDPOWER22;10873,0100;0,0000;0,0000;2249,2056;2249,1838;-0,0000;Mertacor22;2061,9846;0,0000;0,0000;426,5449;426,5408;-0,0000;VidyutVanika;-20614,2803;62,5714;62,5714;-4264,2979;-4264,2979;14,8456;IS3;300,0208;0,0000;0,0000;62,0627;62,0621;-0,0000;TUC_TAC22;-24302,3340;504,2598;504,2598;-5027,2137;-5027,2137;119,8626
1560;0,1395;-0,0479;-17821,9669;2803,2966;2699,1282;default broker;197,8213;0,0000;0,0000;31,1162;27,8960;-0,0000;COLDPOWER22;6613,1100;0,0000;0,0000;1040,2056;932,5554;-0,0000;Mertacor22;9964,1353;0,0000;0,0000;1567,3033;1405,1041;-0,0000;VidyutVanika;-16339,4602;0,0000;0,0000;-2570,1065;-2304,1279;-0,0000;IS3;565,5817;0,0000;0,0000;88,9629;79,7562;-0,0000;TUC_TAC22;-18823,1549;596,8869;596,8869;-2960,7779;-2616,1706;141,8710
1561;0,1453;-0,0502;-23161,5024;3902,0782;3811,6686;default broker;196,7345;0,0000;0,0000;33,1444;33,1439;-0,0000;COLDPOWER22;4862,4500;0,0000;0,0000;819,1895;819,1787;-0,0000;Mertacor22;8637,7862;0,0000;0,0000;1455,2302;1455,2110;-0,0000;VidyutVanika;-18768,5768;62,5714;62,5714;-3161,9907;-3161,9907;11,9355;IS3;415,0214;0,0000;0,0000;69,9197;69,9188;-0,0000;TUC_TAC22;-18504,9176;410,3781;410,3781;-3117,5713;-3117,5713;78,4227
1562;0,1428;-0,0501;-27842,6297;4752,0745;4633,2945;default broker;183,0420;0,0000;0,0000;31,2409;31,2405;-0,0000;COLDPOWER22;-95,0900;0,0000;0,0000;-16,2296;-16,2294;-0,0000;Mertacor22;4066,3180;0,0000;0,0000;694,0237;694,0139;-0,0000;VidyutVanika;-13520,2802;62,5714;62,5714;-2307,5902;-2307,5902;12,3504;IS3;1489,7401;0,0000;0,0000;254,2632;254,2596;-0,0000;TUC_TAC22;-19966,3596;537,5740;537,5740;-3407,7826;-3407,7826;106,3623
1563;0,1367;-0,0489;-26908,2885;4403,4080;3416,9303;default broker;191,4895;0,0000;0,0000;31,3363;28,3451;-0,0000;COLDPOWER22;-119,2700;0,0000;0,0000;-19,5179;-17,6548;-0,0000;Mertacor22;4329,7400;0,0000;0,0000;708,5405;640,9061;-0,0000;VidyutVanika;-14935,6637;62,5714;62,5714;-2444,1473;-2149,4776;123,1328;IS3;1425,1882;0,0000;0,0000;233,2250;210,9623;-0,0000;TUC_TAC22;-17799,7725;574,9530;574,9530;-2912,8445;-2565,2669;220,4422
1564;0,1403;-0,0492;-24864,4686;4105,7317;4044,7464;default broker;187,1172;0,0000;0,0000;30,8976;29,6004;-0,0000;COLDPOWER22;-159,9600;0,0000;0,0000;-26,4133;-25,3043;-0,0000;Mertacor22;8242,8740;0,0000;0,0000;1361,1000;1303,9540;-0,0000;VidyutVanika;-15540,0614;0,0000;0,0000;-2566,0441;-2458,3083;-0,0000;IS3;19,1887;0,0000;0,0000;3,1685;3,0355;-0,0000;TUC_TAC22;-17613,6271;321,5384;321,5384;-2908,4405;-2757,9482;101,6238
1565;0,1333;-0,0483;-25781,2083;4101,0559;2574,4437;default broker;189,5808;0,0000;0,0000;30,1569;24,1520;-0,0000;COLDPOWER22;-164,0200;0,0000;0,0000;-26,0909;-20,8956;-0,0000;Mertacor22;3959,5700;0,0000;0,0000;629,8548;504,4372;-0,0000;VidyutVanika;-10261,6841;62,5714;62,5714;-1632,3417;-1251,1058;153,8576;IS3;252,3359;0,0000;0,0000;40,1395;32,1468;-0,0000;TUC_TAC22;-19756,9908;700,9752;700,9752;-3142,7745;-2417,3416;271,3808
1566;0,1907;-0,0524;-24214,2130;5203,8572;5059,2296;default broker;188,9512;0,0000;0,0000;40,6074;40,6068;-0,0000;COLDPOWER22;-2989,0322;0,0000;0,0000;-642,3705;-642,3621;-0,0000;Mertacor22;5470,4430;0,0000;0,0000;1175,6485;1175,6332;-0,0000;VidyutVanika;-8589,0868;62,5714;62,5714;-1845,8738;-1845,8738;14,8903;IS3;1073,2963;0,0000;0,0000;230,6612;230,6582;-0,0000;TUC_TAC22;-19368,7846;543,7902;543,7902;-4162,5300;-4162,5300;129,6692
1567;0,1482;-0,0507;-9030,2996;1419,7961;1270,4900;default broker;191,9204;0,0000;0,0000;30,1748;30,1726;-0,0000;COLDPOWER22;-288,4000;0,0000;0,0000;-45,3439;-45,3439;-0,0000;Mertacor22;5061,0935;0,0000;0,0000;795,7345;795,6755;-0,0000;VidyutVanika;1626,4501;62,5714;62,5714;255,7199;255,7199;10,2938;IS3;6151,9836;0,0000;0,0000;967,2505;967,1789;-0,0000;TUC_TAC22;-21773,3471;840,3812;840,3812;-3423,3319;-3423,3319;138,9071
1568;0,1791;-0,0559;-1798,8375;325,4349;325,4349;default broker;188,4082;0,0000;0,0000;34,0857;34,0857;-0,0000;COLDPOWER22;-287,6000;0,0000;0,0000;-52,0309;-52,0309;-0,0000;Mertacor22;4713,2040;0,0000;0,0000;852,6845;852,6845;-0,0000;VidyutVanika;1235,3706;0,0000;0,0000;223,4958;223,4958;-0,0000;IS3;5491,3162;0,0000;0,0000;993,4559;993,4559;-0,0000;TUC_TAC22;-13139,5365;0,0000;0,0000;-2377,1259;-2377,1259;-0,0000
1569;0,1463;-0,0559;13260,4098;565,6301;524,7877;default broker;194,3941;0,0000;0,0000;-8,2920;7,0945;-0,0000;COLDPOWER22;-268,1600;0,0000;0,0000;11,4385;-9,7866;-0,0000;Mertacor22;4829,4996;0,0000;0,0000;-206,0050;176,2550;-0,0000;VidyutVanika;14201,1600;-1329,3125;-1329,3125;-605,7583;605,7583;-40,8424;IS3;7137,4583;0,0000;0,0000;-304,4522;260,4851;-0,0000;TUC_TAC22;-12833,9421;0,0000;0,0000;547,4389;-468,3811;-0,0000
1570;0,1334;-0,0529;8829,9343;388,8677;336,8051;default broker;205,7887;0,0000;0,0000;-9,0629;6,6362;-0,0000;COLDPOWER22;-234,8500;0,0000;0,0000;10,3427;-7,5733;-0,0000;Mertacor22;3919,5788;0,0000;0,0000;-172,6171;126,3963;-0,0000;VidyutVanika;11757,3824;-1421,2700;-1421,2700;-517,7916;517,7916;-52,0626;IS3;5010,1970;0,0000;0,0000;-220,6476;161,5659;-0,0000;TUC_TAC22;-11828,1626;0,0000;0,0000;520,9088;-381,4276;-0,0000
1571;0,1445;-0,0557;19138,5426;700,4653;688,1567;default broker;205,2826;0,0000;0,0000;-7,5133;7,2492;-0,0000;COLDPOWER22;-233,2900;0,0000;0,0000;8,5383;-8,2383;-0,0000;Mertacor22;6577,1028;0,0000;0,0000;-240,7201;232,2602;-0,0000;VidyutVanika;16245,5703;-678,5474;-678,5474;-594,5833;594,5833;-12,3087;IS3;8612,6554;0,0000;0,0000;-315,2208;304,1426;-0,0000;TUC_TAC22;-12268,7785;0,0000;0,0000;449,0339;-433,2529;-0,0000
1572;0,1434;-0,0559;7503,4504;362,8314;353,1752;default broker;211,5948;0,0000;0,0000;-10,2317;9,6871;-0,0000;COLDPOWER22;-231,6900;0,0000;0,0000;11,2034;-10,6071;-0,0000;Mertacor22;3924,0504;0,0000;0,0000;-189,7486;179,6487;-0,0000;VidyutVanika;9154,8712;-235,0211;-235,0211;-442,6863;442,6863;-9,6563;IS3;6225,3172;0,0000;0,0000;-301,0269;285,0041;-0,0000;TUC_TAC22;-11780,6933;-3,5314;0,0000;569,6587;-539,3373;-0,0000
1573;0,1296;-0,0464;8484,9981;321,8620;314,8859;default broker;197,6720;0,0000;0,0000;-7,4983;7,1733;-0,0000;COLDPOWER22;-214,4600;0,0000;0,0000;8,1351;-7,7825;-0,0000;Mertacor22;5248,1104;0,0000;0,0000;-199,0769;190,4472;-0,0000;VidyutVanika;7714,0019;-235,0211;-235,0211;-292,6158;292,6158;-6,9762;IS3;8078,3344;0,0000;0,0000;-306,4360;293,1524;-0,0000;TUC_TAC22;-12538,6606;-182,6815;0,0000;475,6299;-455,0119;-0,0000
1574;0,1352;-0,0527;-4770,2174;667,4797;0,0000;default broker;198,7643;0,0000;0,0000;27,8124;27,8124;-0,0000;COLDPOWER22;-121,6600;0,0000;0,0000;-17,0235;-17,0235;-0,0000;Mertacor22;3974,5641;0,0000;0,0000;556,1467;556,1467;-0,0000;VidyutVanika;-1666,8913;1262,5714;0,0000;-233,2422;-233,2422;-0,0000;IS3;1360,0924;0,0000;0,0000;190,3129;190,3129;-0,0000;TUC_TAC22;-8515,0870;68,6420;68,6420;-1191,4861;-1191,4861;9,9276
1575;0,1763;-0,0497;330,5537;16,3235;4,6697;default broker;215,0984;0,0000;0,0000;-10,6220;-4,5447;-0,0000;COLDPOWER22;-122,7100;0,0000;0,0000;6,0597;2,5927;-0,0000;Mertacor22;3461,5477;0,0000;0,0000;-170,9389;-73,1372;-0,0000;VidyutVanika;2669,0801;-236,4421;-236,4421;-131,8051;131,8051;-11,6538;IS3;2378,2496;0,0000;0,0000;-117,4433;-50,2488;-0,0000;TUC_TAC22;-8270,7121;-112,4308;0,0000;408,4262;174,7474;-0,0000
1576;0,1377;-0,0466;-15084,7665;2304,7289;1619,9677;default broker;215,9536;0,0000;0,0000;32,9945;26,1385;-0,0000;COLDPOWER22;-63,5400;0,0000;0,0000;-9,7080;-7,6907;-0,0000;Mertacor22;3802,5972;0,0000;0,0000;580,9805;460,2572;-0,0000;VidyutVanika;-10675,0630;1262,5714;62,5714;-1630,9915;-1259,8427;56,6032;IS3;1120,9380;0,0000;0,0000;171,2627;135,6756;-0,0000;TUC_TAC22;-9485,6523;65,1172;65,1172;-1449,2672;-1119,4855;57,0302
1577;0,1236;-0,0436;-12470,7038;1696,4885;0,0000;default broker;219,3937;0,0000;0,0000;29,8459;29,8459;-0,0000;COLDPOWER22;-140,8300;0,0000;0,0000;-19,1582;-19,1582;-0,0000;Mertacor22;3105,8983;0,0000;0,0000;422,5199;422,5199;-0,0000;VidyutVanika;-6647,7878;1262,5714;0,0000;-904,3512;-904,3512;-0,0000;IS3;197,4029;0,0000;0,0000;26,8543;26,8543;-0,0000;TUC_TAC22;-9204,7809;130,5011;130,5011;-1252,1991;-1252,1991;19,3635
1578;0,1420;-0,0394;-14385,2582;2250,1985;2205,4682;default broker;239,6114;0,0000;0,0000;37,4810;37,4688;-0,0000;COLDPOWER22;-82,1900;0,0000;0,0000;-12,8565;-12,8523;-0,0000;Mertacor22;3347,6099;0,0000;0,0000;523,6463;523,4770;-0,0000;VidyutVanika;-9858,4296;1262,5714;62,5714;-1542,0942;-1541,5445;10,7593;IS3;358,4641;0,0000;0,0000;56,0724;56,0542;-0,0000;TUC_TAC22;-8390,3240;193,2332;193,2332;-1312,4474;-1311,9806;33,0441
1579;0,1266;-0,0351;-14541,8709;2051,8931;0,0000;default broker;240,5748;0,0000;0,0000;33,9457;33,9457;-0,0000;COLDPOWER22;-63,0200;0,0000;0,0000;-8,8923;-8,8923;-0,0000;Mertacor22;5075,2386;0,0000;0,0000;716,1284;716,1284;-0,0000;VidyutVanika;-11974,1802;1262,5714;0,0000;-1689,5857;-1689,5857;-0,0000;IS3;320,5776;0,0000;0,0000;45,2343;45,2343;-0,0000;TUC_TAC22;-8141,0618;247,3412;247,3412;-1148,7235;-1148,7235;38,4361
1580;0,1428;-0,0353;-20807,3098;3403,8695;3257,6949;default broker;227,4047;0,0000;0,0000;37,2012;37,2002;-0,0000;COLDPOWER22;-132,1100;0,0000;0,0000;-21,6119;-21,6113;-0,0000;Mertacor22;3361,4435;0,0000;0,0000;549,8988;549,8840;-0,0000;VidyutVanika;-13402,3935;1262,5714;62,5714;-2192,4986;-2192,4986;11,4423;IS3;-22,9868;0,0000;0,0000;-3,7604;-3,7603;-0,0000;TUC_TAC22;-10838,6677;733,5812;733,5812;-1773,0985;-1773,0985;134,6405
1581;0,1295;-0,0351;-22836,7947;3479,7786;1482,6916;default broker;223,8818;0,0000;0,0000;34,1142;20,2900;-0,0000;COLDPOWER22;-111,9300;0,0000;0,0000;-17,0554;-10,1440;-0,0000;Mertacor22;4332,8274;0,0000;0,0000;660,2187;392,6755;-0,0000;VidyutVanika;-16306,0102;1262,5714;62,5714;-2484,6440;-1391,7280;133,0433;IS3;-7,3417;0,0000;0,0000;-1,1187;-0,6654;-0,0000;TUC_TAC22;-10968,2220;501,0609;501,0609;-1671,2934;-941,4123;209,6251
