ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;IS3;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2;TUC_TAC22;netLoad;regOffered;regUsed;baseCost;p1;p2
1474;0,1532;-0,0357;3083,3019;100,6253;97,8260;default broker;5182,6101;0,0000;0,0000;-169,1374;169,1374;-0,0000;IS3;-3514,7965;0,0000;0,0000;114,7074;-108,3253;-0,0000;VidyutVanika;-398,8698;-94,4211;-94,4211;13,0173;-13,0173;-2,7993;TUC_TAC22;1814,3582;-132,1713;0,0000;-59,2126;59,2126;-0,0000
1475;0,1391;-0,0378;5209,0524;169,7505;169,7116;default broker;5094,2354;0,0000;0,0000;-166,0089;165,9328;-0,0000;IS3;-4029,2797;0,0000;0,0000;131,3046;-131,2444;-0,0000;VidyutVanika;2596,8010;-1,4211;-1,4211;-84,6235;84,6235;-0,0389;TUC_TAC22;1547,2957;-135,8924;0,0000;-50,4227;50,3995;-0,0000
1476;0,1516;-0,0364;-8039,8809;1283,1132;1218,4618;default broker;4915,7869;0,0000;0,0000;784,5279;784,5279;-0,0000;IS3;-4788,6132;0,0000;0,0000;-764,2318;-764,2318;-0,0000;VidyutVanika;409,7008;1200,0000;0,0000;65,3856;65,3856;-0,0000;TUC_TAC22;-8576,7554;386,5626;386,5626;-1368,7949;-1368,7949;64,6514
1477;0,1296;-0,0356;-11691,4093;1651,3753;534,8123;default broker;5524,1620;0,0000;0,0000;780,2707;327,3932;-0,0000;IS3;-4637,0096;0,0000;0,0000;-654,9632;-274,8155;-0,0000;VidyutVanika;-6834,5837;1200,0000;0,0000;-965,3637;-397,1077;-0,0000;TUC_TAC22;-5743,9779;386,5626;386,5626;-811,3191;-321,1613;101,0743
1478;0,1431;-0,0503;-3637,9468;533,6935;475,7272;default broker;5377,6326;0,0000;0,0000;788,9086;788,9086;-0,0000;IS3;-759,4074;0,0000;0,0000;-111,4065;-111,4065;-0,0000;VidyutVanika;2303,1590;1200,0000;0,0000;337,8777;337,8777;-0,0000;TUC_TAC22;-10559,3310;386,5626;386,5626;-1549,0732;-1549,0732;57,9663
1479;0,1493;-0,0400;-3008,9100;458,2603;398,3727;default broker;6026,3633;0,0000;0,0000;917,8218;917,8218;-0,0000;IS3;-970,4205;0,0000;0,0000;-147,7961;-147,7961;-0,0000;VidyutVanika;-2906,8703;1200,0000;0,0000;-442,7196;-442,7196;-0,0000;TUC_TAC22;-5157,9826;386,5626;386,5626;-785,5665;-785,5665;59,8876
1480;0,1273;-0,0455;-1543,2231;198,7940;198,7940;default broker;5894,1703;0,0000;0,0000;759,2717;759,2717;-0,0000;IS3;-4903,0051;0,0000;0,0000;-631,5923;-631,5923;-0,0000;VidyutVanika;2787,5428;1200,0000;0,0000;359,0840;359,0840;-0,0000;TUC_TAC22;-5321,9311;386,5626;0,0000;-685,5573;-685,5573;-0,0000
1481;0,1405;-0,0502;-2009,6240;286,3864;230,6710;default broker;5534,1767;0,0000;0,0000;788,6615;788,6615;-0,0000;IS3;-5593,7307;0,0000;0,0000;-797,1484;-797,1484;-0,0000;VidyutVanika;3841,4582;1200,0000;0,0000;547,4365;547,4365;-0,0000;TUC_TAC22;-5791,5283;386,5626;386,5626;-825,3361;-825,3361;55,7155
1482;0,1178;-0,0471;-3457,1778;419,2910;419,2910;default broker;5221,0362;0,0000;0,0000;633,2141;633,2141;-0,0000;IS3;-5062,3510;0,0000;0,0000;-613,9685;-613,9685;-0,0000;VidyutVanika;4563,1440;1200,0000;0,0000;553,4241;553,4241;-0,0000;TUC_TAC22;-8179,0070;386,5626;0,0000;-991,9607;-991,9607;-0,0000
1483;0,1296;-0,0487;-5601,8780;757,1751;0,0000;default broker;5433,3470;0,0000;0,0000;734,3957;350,5946;-0,0000;IS3;-3928,3597;0,0000;0,0000;-530,9748;-253,4831;-0,0000;VidyutVanika;294,7904;1200,0000;0,0000;39,8452;19,0218;-0,0000;TUC_TAC22;-7401,6556;386,5626;0,0000;-1000,4411;-477,6026;-0,0000
1484;0,1226;-0,0463;-8116,4007;1060,9819;0,0000;default broker;5419,5477;0,0000;0,0000;708,4473;708,4473;-0,0000;IS3;-3503,7880;0,0000;0,0000;-458,0178;-458,0178;-0,0000;VidyutVanika;-3188,0143;1200,0000;0,0000;-416,7396;-416,7396;-0,0000;TUC_TAC22;-6844,1460;288,6589;0,0000;-894,6718;-894,6718;-0,0000
1485;0,1039;-0,0429;5569,1270;207,6566;207,2057;default broker;4637,1567;0,0000;0,0000;-172,9062;172,1552;-0,0000;IS3;-3087,3845;0,0000;0,0000;115,1196;-114,6197;-0,0000;VidyutVanika;2670,0200;-14,2105;-14,2105;-99,5573;99,5573;-0,4509;TUC_TAC22;1349,3348;-381,7433;0,0000;-50,3128;50,0943;-0,0000
1486;0,1089;-0,0359;-1385,2451;152,8003;152,8003;default broker;4792,1250;0,0000;0,0000;528,5983;528,5983;-0,0000;IS3;-3296,2511;0,0000;0,0000;-363,5950;-363,5950;-0,0000;VidyutVanika;204,8363;1200,0000;0,0000;22,5946;22,5946;-0,0000;TUC_TAC22;-3085,9552;101,2608;0,0000;-340,3982;-340,3982;-0,0000
1487;0,1132;-0,0458;-9651,2017;1185,6385;1185,6385;default broker;4748,7480;0,0000;0,0000;583,3780;583,3780;-0,0000;IS3;-3769,4918;0,0000;0,0000;-463,0775;-463,0775;-0,0000;VidyutVanika;-3796,9941;1200,0000;0,0000;-466,4562;-466,4562;-0,0000;TUC_TAC22;-6833,4637;92,0601;0,0000;-839,4828;-839,4828;-0,0000
1488;0,1128;-0,0456;-5164,3756;609,3247;609,3247;default broker;4590,6044;0,0000;0,0000;541,6277;541,6277;-0,0000;IS3;-3349,2010;0,0000;0,0000;-395,1593;-395,1593;-0,0000;VidyutVanika;-1721,8991;1200,0000;0,0000;-203,1602;-203,1602;-0,0000;TUC_TAC22;-4683,8799;97,1993;0,0000;-552,6329;-552,6329;-0,0000
1489;0,1092;-0,0431;-9240,7328;1094,5269;1094,5269;default broker;4023,0730;0,0000;0,0000;476,5165;476,5165;-0,0000;IS3;-1576,4303;0,0000;0,0000;-186,7217;-186,7217;-0,0000;VidyutVanika;-5744,2260;1200,0000;0,0000;-680,3800;-680,3800;-0,0000;TUC_TAC22;-5943,1495;92,6297;0,0000;-703,9417;-703,9417;-0,0000
1490;0,1070;-0,0453;-8826,0206;1022,2828;1022,2828;default broker;4003,2303;0,0000;0,0000;463,6782;463,6782;-0,0000;IS3;-3172,3897;0,0000;0,0000;-367,4453;-367,4453;-0,0000;VidyutVanika;-2245,5153;1200,0000;0,0000;-260,0891;-260,0891;-0,0000;TUC_TAC22;-7411,3458;88,5518;0,0000;-858,4267;-858,4267;-0,0000
1491;0,0960;-0,0431;1256,0637;52,5411;52,1951;default broker;3828,3105;0,0000;0,0000;-160,1382;160,1382;-0,0000;IS3;-2984,7244;0,0000;0,0000;124,8510;-123,2066;-0,0000;VidyutVanika;-1522,4341;-8,5263;-8,5263;63,6834;-63,6834;-0,3460;TUC_TAC22;1934,9116;-430,9871;0,0000;-80,9373;80,9373;-0,0000
1492;0,1070;-0,0419;4283,0445;161,0682;161,0208;default broker;4080,0024;0,0000;0,0000;-153,4326;153,4326;-0,0000;IS3;-1913,3212;0,0000;0,0000;71,9523;-71,9100;-0,0000;VidyutVanika;-414,2024;-1,4211;-1,4211;15,5765;-15,5765;-0,0474;TUC_TAC22;2530,5657;-429,3871;0,0000;-95,1644;95,1644;-0,0000
1493;0,1179;-0,0458;-4112,9361;501,6406;501,6406;default broker;4592,6702;0,0000;0,0000;560,1521;560,1521;-0,0000;IS3;-2917,1075;0,0000;0,0000;-355,7895;-355,7895;-0,0000;VidyutVanika;-3136,0047;1200,0000;0,0000;-382,4877;-382,4877;-0,0000;TUC_TAC22;-2652,4941;90,0429;0,0000;-323,5155;-323,5155;-0,0000
1494;0,1209;-0,0372;-6347,1813;807,9329;0,0000;default broker;4736,2989;0,0000;0,0000;602,8836;602,8836;-0,0000;IS3;-3729,4758;0,0000;0,0000;-474,7251;-474,7251;-0,0000;VidyutVanika;-3011,1922;1200,0000;0,0000;-383,2947;-383,2947;-0,0000;TUC_TAC22;-4342,8122;91,5711;0,0000;-552,7967;-552,7967;-0,0000
1495;0,1137;-0,0445;-206,9228;23,5717;23,5717;default broker;5040,4767;0,0000;0,0000;574,1892;574,1892;-0,0000;IS3;276,0542;0,0000;0,0000;31,4469;31,4469;-0,0000;VidyutVanika;-344,1315;1200,0000;0,0000;-39,2020;-39,2020;-0,0000;TUC_TAC22;-5179,3222;96,2057;0,0000;-590,0059;-590,0059;-0,0000
1496;0,1259;-0,0468;558,2624;25,8404;25,5804;default broker;5130,8108;0,0000;0,0000;-237,4908;237,4908;-0,0000;IS3;4457,9295;0,0000;0,0000;-206,3450;206,3450;-0,0000;VidyutVanika;-3523,8162;-5,6842;-5,6842;163,1076;-163,1076;-0,2600;TUC_TAC22;-5506,6617;-434,6629;0,0000;254,8879;-249,7594;-0,0000
1497;0,1294;-0,0485;15422,1765;509,4179;-0,0000;default broker;5077,6247;0,0000;0,0000;-167,7216;167,7216;-0,0000;IS3;13932,9421;0,0000;0,0000;-460,2262;460,2262;-0,0000;VidyutVanika;-154,0128;-1,4211;-1,4211;5,0873;-5,0873;-0,0250;TUC_TAC22;-3434,3774;-430,1143;0,0000;113,4427;-113,4315;-0,0000
1498;0,1340;-0,0451;3040,6639;127,9826;127,9271;default broker;5077,7714;0,0000;0,0000;-213,7251;213,7251;-0,0000;IS3;4756,1655;0,0000;0,0000;-200,1886;200,1886;-0,0000;VidyutVanika;-3426,4416;-1,4211;-1,4211;144,2201;-144,2201;-0,0555;TUC_TAC22;-3366,8314;-434,1240;0,0000;141,7111;-141,5882;-0,0000
1499;0,1248;-0,0469;11502,0805;407,3613;407,3273;default broker;5184,0118;0,0000;0,0000;-183,5986;183,5680;-0,0000;IS3;8132,6523;0,0000;0,0000;-288,0286;287,9805;-0,0000;VidyutVanika;2132,9356;-1,4211;-1,4211;-75,5407;75,5407;-0,0340;TUC_TAC22;-3947,5192;-424,9474;0,0000;139,8066;-139,7833;-0,0000
1500;0,1285;-0,0475;-2564,2421;336,1770;0,0000;default broker;5277,4006;0,0000;0,0000;691,8772;691,8772;-0,0000;IS3;-747,5463;0,0000;0,0000;-98,0047;-98,0047;-0,0000;VidyutVanika;-254,9735;1200,0000;0,0000;-33,4275;-33,4275;-0,0000;TUC_TAC22;-6839,1231;92,7820;0,0000;-896,6220;-896,6220;-0,0000
1501;0,1355;-0,0490;5541,5706;240,9727;240,8648;default broker;5990,4716;0,0000;0,0000;-260,4929;260,4929;-0,0000;IS3;8024,5983;0,0000;0,0000;-348,9460;348,9460;-0,0000;VidyutVanika;-3958,5300;-2,8421;-2,8421;172,1349;-172,1349;-0,1078;TUC_TAC22;-4514,9693;-429,3081;0,0000;196,3314;-196,1556;-0,0000
1502;0,1404;-0,0491;-1881,0859;267,7143;253,8341;default broker;5664,5894;0,0000;0,0000;806,1787;806,1787;-0,0000;IS3;7750,2255;0,0000;0,0000;1103,0043;1103,0043;-0,0000;VidyutVanika;-8048,6928;1200,0000;0,0000;-1145,4819;-1145,4819;-0,0000;TUC_TAC22;-7247,2081;96,3204;96,3204;-1031,4154;-1031,4154;13,8801
1503;0,1196;-0,0473;11578,0495;413,0610;412,9925;default broker;5948,8999;0,0000;0,0000;-212,2342;212,1638;-0,0000;IS3;8545,8039;0,0000;0,0000;-304,8819;304,7808;-0,0000;VidyutVanika;2471,0083;-2,8421;-2,8421;-88,1562;88,1562;-0,0685;TUC_TAC22;-5387,6626;-325,9112;0,0000;192,2114;-192,1476;-0,0000
1504;0,1328;-0,0502;-2879,6762;390,7937;0,0000;default broker;6192,3645;0,0000;0,0000;840,3504;840,3504;-0,0000;IS3;918,1233;0,0000;0,0000;124,5962;124,5962;-0,0000;VidyutVanika;-4257,6542;1200,0000;0,0000;-577,7957;-577,7957;-0,0000;TUC_TAC22;-5732,5099;93,7962;0,0000;-777,9446;-777,9446;-0,0000
1505;0,1333;-0,0489;1232,5396;58,7771;58,6450;default broker;5696,1741;0,0000;0,0000;-271,6379;270,4174;-0,0000;IS3;-3899,6714;0,0000;0,0000;185,9667;-185,1311;-0,0000;VidyutVanika;4064,1714;-2,8421;-2,8421;-193,8113;193,8113;-0,1320;TUC_TAC22;-4628,1345;-407,8790;0,0000;220,7054;-219,7138;-0,0000
1506;0,1230;-0,0478;2449,9056;111,0439;110,9830;default broker;5636,2271;0,0000;0,0000;-255,4665;255,1861;-0,0000;IS3;-2640,4349;0,0000;0,0000;119,6798;-119,5485;-0,0000;VidyutVanika;5333,5600;-1,4211;-1,4211;-241,7479;241,7479;-0,0609;TUC_TAC22;-5879,4466;-399,3691;0,0000;266,4906;-266,1981;-0,0000
1507;0,1360;-0,0359;4675,0973;146,0395;146,0017;default broker;6341,4412;0,0000;0,0000;-198,0923;197,9899;-0,0000;IS3;-3446,6355;0,0000;0,0000;107,6651;-107,6094;-0,0000;VidyutVanika;3411,4351;-1,4211;-1,4211;-106,5655;106,5655;-0,0377;TUC_TAC22;-1631,1436;-407,3018;0,0000;50,9532;-50,9269;-0,0000
1508;0,1313;-0,0494;5005,8749;222,3151;222,2591;default broker;6292,0339;0,0000;0,0000;-279,4346;279,2938;-0,0000;IS3;-4015,6094;0,0000;0,0000;178,3366;-178,2468;-0,0000;VidyutVanika;2772,0670;-1,4211;-1,4211;-123,1098;123,1098;-0,0560;TUC_TAC22;-42,6166;-347,7872;0,0000;1,8926;-1,8917;-0,0000
1509;0,1192;-0,0462;6882,8238;270,3052;270,2592;default broker;5754,7532;0,0000;0,0000;-226,0031;225,9262;-0,0000;IS3;-3199,7298;0,0000;0,0000;125,6612;-125,6184;-0,0000;VidyutVanika;2676,6090;-1,4211;-1,4211;-105,1169;105,1169;-0,0460;TUC_TAC22;1651,1914;-358,9020;0,0000;-64,8463;64,8242;-0,0000
1510;0,1174;-0,0458;4978,0457;202,9928;202,9420;default broker;5609,7607;0,0000;0,0000;-228,7527;228,6380;-0,0000;IS3;-4015,4034;0,0000;0,0000;163,7386;-163,6565;-0,0000;VidyutVanika;4513,6874;-1,4211;-1,4211;-184,0574;184,0574;-0,0509;TUC_TAC22;-1129,9990;-351,2767;0,0000;46,0787;-46,0556;-0,0000
1511;0,1177;-0,0448;-7989,6431;1004,5586;0,0000;default broker;5355,6855;0,0000;0,0000;673,3843;673,3843;-0,0000;IS3;-4278,7697;0,0000;0,0000;-537,9808;-537,9808;-0,0000;VidyutVanika;-8932,8362;1200,0000;0,0000;-1123,1487;-1123,1487;-0,0000;TUC_TAC22;-133,7226;104,8776;0,0000;-16,8133;-16,8133;-0,0000
1512;0,1088;-0,0445;-12629,7723;1533,6214;0,0000;default broker;5346,3962;0,0000;0,0000;649,2079;649,2079;-0,0000;IS3;-5698,0336;0,0000;0,0000;-691,9069;-691,9069;-0,0000;VidyutVanika;-9065,2976;1200,0000;0,0000;-1100,7906;-1100,7906;-0,0000;TUC_TAC22;-3212,8372;109,9955;0,0000;-390,1318;-390,1318;-0,0000
1513;0,1072;-0,0437;-8336,1796;963,1686;963,1686;default broker;4485,1797;0,0000;0,0000;518,2211;518,2211;-0,0000;IS3;-2192,8023;0,0000;0,0000;-253,3581;-253,3581;-0,0000;VidyutVanika;-5683,2461;1200,0000;0,0000;-656,6466;-656,6466;-0,0000;TUC_TAC22;-4945,3108;106,3063;0,0000;-571,3850;-571,3850;-0,0000
1514;0,0989;-0,0438;3299,4258;133,5091;133,2978;default broker;4037,3715;0,0000;0,0000;-163,3696;163,3696;-0,0000;IS3;-2768,3186;0,0000;0,0000;112,0182;-111,6637;-0,0000;VidyutVanika;-4535,0488;-5,6842;-5,6842;183,5078;-183,5078;-0,2113;TUC_TAC22;6565,4217;-355,6560;0,0000;-265,6655;265,6655;-0,0000
1515;0,1087;-0,0446;-1532,0717;168,8800;168,8800;default broker;3803,8711;0,0000;0,0000;419,3000;419,3000;-0,0000;IS3;-1596,4779;0,0000;0,0000;-175,9795;-175,9795;-0,0000;VidyutVanika;-8201,9268;1200,0000;0,0000;-904,0969;-904,0969;-0,0000;TUC_TAC22;4462,4619;98,7364;0,0000;491,8963;491,8963;-0,0000
1516;0,0975;-0,0359;8623,8255;235,4116;-0,0000;default broker;3760,2263;0,0000;0,0000;-102,6460;102,6460;-0,0000;IS3;-1620,5209;0,0000;0,0000;44,2367;-44,2167;-0,0000;VidyutVanika;-1194,2700;-2,8421;-2,8421;32,6010;-32,6010;-0,0531;TUC_TAC22;7678,3901;-349,4398;0,0000;-209,6033;209,6033;-0,0000
1517;0,1157;-0,0375;-3588,0906;428,1432;428,1432;default broker;4445,7145;0,0000;0,0000;530,4779;530,4779;-0,0000;IS3;-2425,2894;0,0000;0,0000;-289,3938;-289,3938;-0,0000;VidyutVanika;-3993,2116;1200,0000;0,0000;-476,4837;-476,4837;-0,0000;TUC_TAC22;-1615,3040;102,3312;0,0000;-192,7436;-192,7436;-0,0000
1518;0,1200;-0,0382;4820,4931;161,0470;160,9657;default broker;4316,9028;0,0000;0,0000;-144,2226;144,2226;-0,0000;IS3;-2428,5428;0,0000;0,0000;81,1347;-81,0529;-0,0000;VidyutVanika;-2657,6290;-2,8421;-2,8421;88,7882;-88,7882;-0,0813;TUC_TAC22;5589,7620;-366,0253;0,0000;-186,7473;186,7473;-0,0000
1519;0,1192;-0,0357;12243,0800;287,1599;-0,0000;default broker;4931,2146;0,0000;0,0000;-115,6610;115,6482;-0,0000;IS3;-1840,1729;0,0000;0,0000;43,1610;-43,1562;-0,0000;VidyutVanika;402,8895;-1,4211;-1,4211;-9,4497;9,4497;-0,0159;TUC_TAC22;8749,1488;-357,7738;0,0000;-205,2102;205,1874;-0,0000
1520;0,1254;-0,0363;7712,1128;220,3546;218,7701;default broker;4700,9515;0,0000;0,0000;-134,3181;134,3181;-0,0000;IS3;857,2894;0,0000;0,0000;-24,4949;24,4949;-0,0000;VidyutVanika;-5284,3700;-75,6839;-75,6839;150,9879;-150,9879;-1,5845;TUC_TAC22;7438,2420;-289,3353;0,0000;-212,5294;212,5294;-0,0000
1521;0,1293;-0,0397;26393,5190;350,5958;76,1424;default broker;4698,9551;0,0000;0,0000;-62,4181;-6,2810;-0,0000;IS3;4039,7073;0,0000;0,0000;-53,6611;-5,3998;-0,0000;VidyutVanika;-533,8411;-118,2211;-118,2211;7,0912;0,7136;115,0939;TUC_TAC22;18188,6977;-286,3229;-286,3229;-241,6079;-113,3712;117,2298
1522;0,1352;-0,0391;46207,6621;-328,5713;-170,8083;default broker;4930,5267;0,0000;0,0000;35,0598;-15,3910;-0,0000;IS3;9215,7512;0,0000;0,0000;65,5309;-28,7676;-0,0000;VidyutVanika;1591,9278;-118,2211;-118,2211;11,3198;-23,0723;519,3550;TUC_TAC22;30469,4565;-386,5626;-386,5626;216,6608;-460,2934;533,5271
1523;0,1285;-0,0360;46562,8339;-490,5492;-293,7020;default broker;4923,6472;0,0000;0,0000;51,8717;-28,0455;-0,0000;IS3;10298,8589;0,0000;0,0000;108,5006;-58,6632;-0,0000;VidyutVanika;2395,5082;-118,2211;-118,2211;25,2372;-39,5971;497,8923;TUC_TAC22;28944,8197;-386,5626;-386,5626;304,9397;-497,3310;513,0786
1524;0,1216;-0,0369;27565,3984;255,9597;92,6200;default broker;5148,9075;0,0000;0,0000;-47,8104;18,9593;-0,0000;IS3;7025,7298;0,0000;0,0000;-65,2377;25,8701;-0,0000;VidyutVanika;2601,6622;-118,2211;-118,2211;-24,1578;-6,5145;168,5604;TUC_TAC22;12789,0988;-386,5626;-386,5626;-118,7537;-36,4497;173,3302
1525;0,1185;-0,0368;37460,7264;-23,6542;-2,4543;default broker;5747,4147;0,0000;0,0000;3,6292;2,5204;-0,0000;IS3;9520,5816;0,0000;0,0000;6,0117;4,1751;-0,0000;VidyutVanika;909,3952;-118,2211;-118,2211;0,5742;-8,0815;345,0245;TUC_TAC22;21283,3348;-386,5626;-386,5626;13,4392;-200,6002;355,1107
1526;0,1241;-0,0482;25002,3802;580,3569;-0,0000;default broker;5748,4618;0,0000;0,0000;-133,4337;133,4337;-0,0000;IS3;12798,3501;0,0000;0,0000;-297,0761;297,0761;-0,0000;VidyutVanika;-6350,8109;-118,2211;-118,2211;147,4154;-147,4154;0,1977;TUC_TAC22;12806,3792;-663,8580;0,0000;-297,2625;297,2625;-0,0000
1527;0,1241;-0,0383;16653,0191;360,6421;-0,0000;default broker;6540,0264;0,0000;0,0000;-141,6325;141,6325;-0,0000;IS3;6096,6383;0,0000;0,0000;-132,0304;132,0304;-0,0000;VidyutVanika;-1203,1097;-118,2211;-118,2211;26,0549;-26,0549;-0,6055;TUC_TAC22;5219,4641;-386,5626;0,0000;-113,0341;113,0341;-0,0000
1528;0,1191;-0,0451;15289,1721;456,0186;-0,0000;default broker;7084,1174;0,0000;0,0000;-211,2926;211,2926;-0,0000;IS3;3462,3767;0,0000;0,0000;-103,2697;103,2697;-0,0000;VidyutVanika;-2499,1828;-118,2211;-118,2211;74,5412;-74,5412;-1,7326;TUC_TAC22;7241,8608;-432,6200;0,0000;-215,9975;215,9975;-0,0000
1529;0,1096;-0,0355;4445,6508;138,1758;135,0129;default broker;6612,1579;0,0000;0,0000;-205,5132;196,1048;-0,0000;IS3;-4275,3408;0,0000;0,0000;132,8823;-126,7990;-0,0000;VidyutVanika;2137,3673;-118,2211;-118,2211;-66,4317;66,4317;-3,1628;TUC_TAC22;-28,5336;-822,0656;0,0000;0,8869;-0,8463;-0,0000
1530;0,1222;-0,0353;-1166,2770;143,8438;143,8438;default broker;6129,9134;0,0000;0,0000;756,0382;756,0382;-0,0000;IS3;-3981,2923;0,0000;0,0000;-491,0362;-491,0362;-0,0000;VidyutVanika;-4621,9535;1200,0000;0,0000;-570,0527;-570,0527;-0,0000;TUC_TAC22;1307,0553;413,7282;0,0000;161,2068;161,2068;-0,0000
1531;0,1228;-0,0438;4939,9513;191,9483;187,8762;default broker;5934,1617;0,0000;0,0000;-230,5797;220,7963;-0,0000;IS3;-4223,3152;0,0000;0,0000;164,1025;-157,1397;-0,0000;VidyutVanika;1613,7465;-119,6421;-119,6421;-62,7043;62,7043;-4,0721;TUC_TAC22;1615,3584;-810,3719;0,0000;-62,7669;60,1037;-0,0000
1532;0,1135;-0,0359;4687,7116;146,0846;141,2653;default broker;5704,8560;0,0000;0,0000;-177,7822;177,7822;-0,0000;IS3;-2587,5490;0,0000;0,0000;80,6366;-75,3162;-0,0000;VidyutVanika;-2079,5908;-180,7925;-180,7925;64,8069;-64,8069;-4,8193;TUC_TAC22;3649,9954;-771,0798;0,0000;-113,7459;113,7459;-0,0000
1533;0,1189;-0,0446;2246,5909;95,1265;87,8447;default broker;5155,3019;0,0000;0,0000;-218,2888;218,2888;-0,0000;IS3;-1339,7611;0,0000;0,0000;56,7289;-48,0440;-0,0000;VidyutVanika;-5642,4679;-180,7925;-180,7925;238,9166;-238,9166;-7,2817;TUC_TAC22;4073,5180;-973,0402;0,0000;-172,4833;172,4833;-0,0000
1534;0,1127;-0,0371;1895,6328;66,6622;60,6145;default broker;5644,4728;0,0000;0,0000;-198,4947;198,4947;-0,0000;IS3;-1645,2548;0,0000;0,0000;57,8574;-47,3595;-0,0000;VidyutVanika;-7872,3072;-180,7925;-180,7925;276,8392;-276,8392;-6,0478;TUC_TAC22;5768,7219;-950,2853;0,0000;-202,8641;202,8641;-0,0000
1535;0,1053;-0,0390;512,1780;19,7319;12,8267;default broker;5355,6969;0,0000;0,0000;-206,3309;206,3309;-0,0000;IS3;-2507,0012;0,0000;0,0000;96,5835;-28,9844;-0,0000;VidyutVanika;-6448,5989;-180,7925;-180,7925;248,4355;-248,4355;-6,9052;TUC_TAC22;4112,0812;-885,2868;0,0000;-158,4200;158,4200;-0,0000
1536;0,1167;-0,0442;-3460,8193;415,9998;415,9998;default broker;5272,8369;0,0000;0,0000;633,8093;633,8093;-0,0000;IS3;-2128,2601;0,0000;0,0000;-255,8226;-255,8226;-0,0000;VidyutVanika;-8852,9869;1200,0000;0,0000;-1064,1530;-1064,1530;-0,0000;TUC_TAC22;2247,5908;309,0099;0,0000;270,1665;270,1665;-0,0000
1537;0,0991;-0,0351;-14934,6402;1703,2709;1703,2709;default broker;4388,0011;0,0000;0,0000;500,4442;500,4442;-0,0000;IS3;-1267,8948;0,0000;0,0000;-144,6013;-144,6013;-0,0000;VidyutVanika;-17875,8987;1200,0000;0,0000;-2038,7166;-2038,7166;-0,0000;TUC_TAC22;-178,8478;241,2618;0,0000;-20,3973;-20,3973;-0,0000
1538;0,1143;-0,0352;-10929,0503;1368,2999;0,0000;default broker;4202,9496;0,0000;0,0000;526,2027;526,2027;-0,0000;IS3;-1436,8351;0,0000;0,0000;-179,8895;-179,8895;-0,0000;VidyutVanika;-12089,7979;1200,0000;0,0000;-1513,6236;-1513,6236;-0,0000;TUC_TAC22;-1605,3669;264,5492;0,0000;-200,9894;-200,9894;-0,0000
1539;0,1069;-0,0427;-8915,6996;1032,4323;1032,4323;default broker;3980,4870;0,0000;0,0000;460,9379;460,9379;-0,0000;IS3;-893,9438;0,0000;0,0000;-103,5181;-103,5181;-0,0000;VidyutVanika;-11137,6002;1200,0000;0,0000;-1289,7270;-1289,7270;-0,0000;TUC_TAC22;-864,6427;268,0172;0,0000;-100,1251;-100,1251;-0,0000
1540;0,1094;-0,0375;-7233,9604;843,7196;843,7196;default broker;3725,3937;0,0000;0,0000;434,5044;434,5044;-0,0000;IS3;-1399,8127;0,0000;0,0000;-163,2646;-163,2646;-0,0000;VidyutVanika;-8244,9268;1200,0000;0,0000;-961,6317;-961,6317;-0,0000;TUC_TAC22;-1314,6146;312,5212;0,0000;-153,3276;-153,3276;-0,0000
1541;0,1107;-0,0408;-6029,5567;703,9867;703,9867;default broker;4416,5637;0,0000;0,0000;515,6602;515,6602;-0,0000;IS3;-1684,6908;0,0000;0,0000;-196,6977;-196,6977;-0,0000;VidyutVanika;-4005,0692;1200,0000;0,0000;-467,6157;-467,6157;-0,0000;TUC_TAC22;-4756,3604;398,3152;0,0000;-555,3335;-555,3335;-0,0000
1542;0,1335;-0,0490;-10115,5979;1452,9687;882,4968;default broker;4585,5284;0,0000;0,0000;658,6491;458,3213;-0,0000;IS3;-2812,7830;0,0000;0,0000;-404,0182;-281,1363;-0,0000;VidyutVanika;-10483,4021;1200,0000;0,0000;-1505,7988;-1047,8108;-0,0000;TUC_TAC22;-1404,9412;411,2785;411,2785;-201,8008;-137,5938;84,8946
1543;0,1360;-0,0390;8679,7963;263,4916;263,2450;default broker;5076,0407;0,0000;0,0000;-154,0928;153,8044;-0,0000;IS3;-1737,7028;0,0000;0,0000;52,7512;-52,6525;-0,0000;VidyutVanika;4790,5878;-11,3684;-11,3684;-145,4273;145,4273;-0,2466;TUC_TAC22;550,8708;-718,9968;0,0000;-16,7227;16,6914;-0,0000
1544;0,1307;-0,0468;10666,0185;385,0885;385,0524;default broker;5209,7416;0,0000;0,0000;-188,0938;188,0585;-0,0000;IS3;-711,6891;0,0000;0,0000;25,6950;-25,6902;-0,0000;VidyutVanika;9277,7230;-1,4211;-1,4211;-334,9652;334,9652;-0,0362;TUC_TAC22;-3109,7570;-674,6035;0,0000;112,2754;-112,2543;-0,0000
