ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;Mertacor22;netLoad;regOffered;regUsed;baseCost;p1;p2
1449;0,1250;-0,0351;29939,5233;153,2619;153,2619;default broker;7996,3013;0,0000;0,0000;-40,9335;40,9335;-0,0000;COLDPOWER22;27120,4700;0,0000;0,0000;-138,8310;138,8310;-0,0000;Mertacor22;-5177,2480;0,0000;0,0000;26,5026;-26,5026;-0,0000
1450;0,1289;-0,0525;17905,8849;619,4382;619,4382;default broker;8386,6949;0,0000;0,0000;-290,1303;290,1303;-0,0000;COLDPOWER22;5494,2768;0,0000;0,0000;-190,0696;190,0696;-0,0000;Mertacor22;4024,9132;0,0000;0,0000;-139,2383;139,2383;-0,0000
1451;0,1391;-0,0533;16206,0997;601,6876;601,6876;default broker;8633,7896;0,0000;0,0000;-320,5487;320,5487;-0,0000;COLDPOWER22;16239,4132;0,0000;0,0000;-602,9245;602,9245;-0,0000;Mertacor22;-8667,1031;0,0000;0,0000;321,7856;-321,7856;-0,0000
1452;0,1845;-0,0533;-14010,1453;2780,8671;2780,8671;default broker;9631,5499;0,0000;0,0000;1911,7618;1911,7618;-0,0000;COLDPOWER22;-6223,9758;0,0000;0,0000;-1235,3940;-1235,3940;-0,0000;Mertacor22;-17417,7193;0,0000;0,0000;-3457,2349;-3457,2349;-0,0000
1453;0,1500;-0,0359;11859,1473;284,9025;284,9025;default broker;11509,3499;0,0000;0,0000;-276,4990;276,4990;-0,0000;COLDPOWER22;9274,0880;0,0000;0,0000;-222,7994;222,7994;-0,0000;Mertacor22;-8924,2906;0,0000;0,0000;214,3959;-214,3959;-0,0000
1454;0,1188;-0,0513;25895,5398;658,4211;658,4211;default broker;13282,1110;0,0000;0,0000;-337,7115;337,7115;-0,0000;COLDPOWER22;11779,3800;0,0000;0,0000;-299,5030;299,5030;-0,0000;Mertacor22;834,0488;0,0000;0,0000;-21,2066;21,2066;-0,0000
1455;0,1408;-0,0544;25741,8996;737,3189;737,3189;default broker;15714,3513;0,0000;0,0000;-450,1023;450,1023;-0,0000;COLDPOWER22;9103,7200;0,0000;0,0000;-260,7556;260,7556;-0,0000;Mertacor22;923,8282;0,0000;0,0000;-26,4610;26,4610;-0,0000
1456;0,1234;-0,0393;26354,6407;340,3977;340,3977;default broker;17340,2063;0,0000;0,0000;-223,9668;223,9668;-0,0000;COLDPOWER22;6484,2400;0,0000;0,0000;-83,7507;83,7507;-0,0000;Mertacor22;2530,1943;0,0000;0,0000;-32,6801;32,6801;-0,0000
1457;0,1338;-0,0384;11479,2093;308,9828;308,9828;default broker;18367,6609;0,0000;0,0000;-494,3975;494,3975;-0,0000;COLDPOWER22;718,5100;0,0000;0,0000;-19,3399;19,3399;-0,0000;Mertacor22;-7606,9617;0,0000;0,0000;204,7546;-204,7546;-0,0000
1458;0,1369;-0,0354;12445,8952;286,0386;286,0386;default broker;19068,0597;0,0000;0,0000;-438,2329;438,2329;-0,0000;COLDPOWER22;-3293,0290;0,0000;0,0000;75,6823;-75,6823;-0,0000;Mertacor22;-3329,1355;0,0000;0,0000;76,5121;-76,5121;-0,0000
1459;0,1300;-0,0363;18867,3705;329,1764;329,1764;default broker;20849,4346;0,0000;0,0000;-363,7572;363,7572;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;-1982,0641;0,0000;0,0000;34,5808;-34,5808;-0,0000
1460;0,1281;-0,0364;12120,5134;293,7086;293,7086;default broker;18487,1233;0,0000;0,0000;-447,9865;447,9865;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;-6366,6100;0,0000;0,0000;154,2779;-154,2779;-0,0000
1461;0,1219;-0,0352;20371,5018;301,6076;301,6076;default broker;20975,5354;0,0000;0,0000;-310,5505;310,5505;-0,0000;COLDPOWER22;-3200,7200;0,0000;0,0000;47,3878;-47,3878;-0,0000;Mertacor22;2596,6864;0,0000;0,0000;-38,4449;38,4449;-0,0000
1462;0,1113;-0,0417;18942,7922;431,6466;431,6466;default broker;20802,5486;0,0000;0,0000;-474,0246;474,0246;-0,0000;COLDPOWER22;2496,7300;0,0000;0,0000;-56,8926;56,8926;-0,0000;Mertacor22;-4356,4864;0,0000;0,0000;99,2706;-99,2706;-0,0000
1463;0,1161;-0,0362;21763,0236;315,1342;315,1342;default broker;20749,1272;0,0000;0,0000;-300,4527;300,4527;-0,0000;COLDPOWER22;851,2354;0,0000;0,0000;-12,3261;12,3261;-0,0000;Mertacor22;162,6609;0,0000;0,0000;-2,3554;2,3554;-0,0000
1464;0,1146;-0,0376;20668,4751;349,1021;349,1021;default broker;18998,6075;0,0000;0,0000;-320,8971;320,8971;-0,0000;COLDPOWER22;-1299,5963;0,0000;0,0000;21,9509;-21,9509;-0,0000;Mertacor22;2969,4639;0,0000;0,0000;-50,1559;50,1559;-0,0000
1465;0,1111;-0,0355;20561,8310;307,7074;307,7074;default broker;14900,0781;0,0000;0,0000;-222,9793;222,9793;-0,0000;COLDPOWER22;-3988,5717;0,0000;0,0000;59,6889;-59,6889;-0,0000;Mertacor22;9650,3247;0,0000;0,0000;-144,4169;144,4169;-0,0000
1466;0,1073;-0,0351;18767,1978;306,0090;306,0090;default broker;16602,9130;0,0000;0,0000;-270,7192;270,7192;-0,0000;COLDPOWER22;-796,6347;0,0000;0,0000;12,9895;-12,9895;-0,0000;Mertacor22;2960,9194;0,0000;0,0000;-48,2793;48,2793;-0,0000
1467;0,1072;-0,0353;19050,4351;310,4602;310,4602;default broker;13412,9585;0,0000;0,0000;-218,5877;218,5877;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;5637,4766;0,0000;0,0000;-91,8726;91,8726;-0,0000
1468;0,1153;-0,0371;3659,8035;122,5601;122,5601;default broker;12690,6296;0,0000;0,0000;-424,9859;424,9859;-0,0000;COLDPOWER22;-2625,7577;0,0000;0,0000;87,9318;-87,9318;-0,0000;Mertacor22;-6405,0685;0,0000;0,0000;214,4940;-214,4940;-0,0000
1469;0,1262;-0,0352;4737,9261;144,3270;144,3270;default broker;12028,2366;0,0000;0,0000;-366,4049;366,4049;-0,0000;COLDPOWER22;-4019,9548;0,0000;0,0000;122,4561;-122,4561;-0,0000;Mertacor22;-3270,3557;0,0000;0,0000;99,6218;-99,6218;-0,0000
1470;0,1438;-0,0360;3600,6466;116,6251;116,6251;default broker;12236,6758;0,0000;0,0000;-396,3464;396,3464;-0,0000;COLDPOWER22;2916,0293;0,0000;0,0000;-94,4503;94,4503;-0,0000;Mertacor22;-11552,0585;0,0000;0,0000;374,1716;-374,1716;-0,0000
1471;0,1208;-0,0351;721,3074;24,8106;24,8106;default broker;10200,2250;0,0000;0,0000;-350,8546;350,8546;-0,0000;COLDPOWER22;4736,4672;0,0000;0,0000;-162,9191;162,9191;-0,0000;Mertacor22;-14215,3848;0,0000;0,0000;488,9631;-488,9631;-0,0000
1472;0,1383;-0,0352;-2593,5837;365,5311;365,5311;default broker;10781,9202;0,0000;0,0000;1519,5684;1519,5684;-0,0000;COLDPOWER22;-4310,7718;0,0000;0,0000;-607,5460;-607,5460;-0,0000;Mertacor22;-9064,7321;0,0000;0,0000;-1277,5535;-1277,5535;-0,0000
1473;0,1953;-0,0356;-676,2859;132,5413;132,5413;default broker;8130,7336;0,0000;0,0000;1593,4947;1593,4947;-0,0000;COLDPOWER22;893,3274;0,0000;0,0000;175,0780;175,0780;-0,0000;Mertacor22;-9700,3469;0,0000;0,0000;-1901,1139;-1901,1139;-0,0000
1474;0,1267;-0,0354;54679,6137;-1054,6102;-1054,6102;default broker;10313,6872;0,0000;0,0000;198,9209;-198,9209;-0,0000;COLDPOWER22;40037,7632;0,0000;0,0000;772,2116;-772,2116;-0,0000;Mertacor22;4328,1633;0,0000;0,0000;83,4776;-83,4776;-0,0000
1475;0,1945;-0,0352;3278,3548;104,7212;104,7212;default broker;8484,4480;0,0000;0,0000;-271,0206;271,0206;-0,0000;COLDPOWER22;16691,5174;0,0000;0,0000;-533,1809;533,1809;-0,0000;Mertacor22;-21897,6106;0,0000;0,0000;699,4803;-699,4803;-0,0000
1476;0,1698;-0,0360;39655,5023;-143,6168;-143,6168;default broker;9748,5080;0,0000;0,0000;35,3053;-35,3053;-0,0000;COLDPOWER22;36101,3900;0,0000;0,0000;130,7452;-130,7452;-0,0000;Mertacor22;-6194,3957;0,0000;0,0000;-22,4337;22,4337;-0,0000
1477;0,1346;-0,0363;40440,0878;-166,3307;-166,3307;default broker;11756,4623;0,0000;0,0000;48,3545;-48,3545;-0,0000;COLDPOWER22;37913,1213;0,0000;0,0000;155,9373;-155,9373;-0,0000;Mertacor22;-9229,4957;0,0000;0,0000;-37,9611;37,9611;-0,0000
1478;0,1264;-0,0360;30435,6991;168,4429;168,4429;default broker;13072,7284;0,0000;0,0000;-72,3495;72,3495;-0,0000;COLDPOWER22;20587,7800;0,0000;0,0000;-113,9407;113,9407;-0,0000;Mertacor22;-3224,8093;0,0000;0,0000;17,8473;-17,8473;-0,0000
1479;0,1297;-0,0379;45362,7560;-338,1498;-338,1498;default broker;15887,9542;0,0000;0,0000;118,4344;-118,4344;-0,0000;COLDPOWER22;29267,2900;0,0000;0,0000;218,1686;-218,1686;-0,0000;Mertacor22;207,5117;0,0000;0,0000;1,5469;-1,5469;-0,0000
1480;0,1418;-0,0351;24274,9117;263,3138;263,3138;default broker;16638,4296;0,0000;0,0000;-180,4797;180,4797;-0,0000;COLDPOWER22;12496,3900;0,0000;0,0000;-135,5503;135,5503;-0,0000;Mertacor22;-4859,9079;0,0000;0,0000;52,7162;-52,7162;-0,0000
1481;0,1502;-0,0381;16027,0920;353,0905;353,0905;default broker;17635,6928;0,0000;0,0000;-388,5294;388,5294;-0,0000;COLDPOWER22;755,2273;0,0000;0,0000;-16,6383;16,6383;-0,0000;Mertacor22;-2363,8282;0,0000;0,0000;52,0772;-52,0772;-0,0000
1482;0,1401;-0,0353;7399,7876;206,6562;206,6562;default broker;19005,8428;0,0000;0,0000;-530,7823;530,7823;-0,0000;COLDPOWER22;-5677,2335;0,0000;0,0000;158,5499;-158,5499;-0,0000;Mertacor22;-5928,8217;0,0000;0,0000;165,5761;-165,5761;-0,0000
1483;0,1259;-0,0444;24956,4636;484,0143;484,0143;default broker;21097,1381;0,0000;0,0000;-409,1652;409,1652;-0,0000;COLDPOWER22;-126,8200;0,0000;0,0000;2,4596;-2,4596;-0,0000;Mertacor22;3986,1455;0,0000;0,0000;-77,3087;77,3087;-0,0000
1484;0,1314;-0,0410;11037,5420;330,9553;330,9553;default broker;22174,2649;0,0000;0,0000;-664,8844;664,8844;-0,0000;COLDPOWER22;-4026,4909;0,0000;0,0000;120,7323;-120,7323;-0,0000;Mertacor22;-7110,2320;0,0000;0,0000;213,1968;-213,1968;-0,0000
1485;0,1096;-0,0418;22931,2684;431,6898;431,6898;default broker;21729,3972;0,0000;0,0000;-409,0641;409,0641;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;1201,8713;0,0000;0,0000;-22,6257;22,6257;-0,0000
1486;0,1154;-0,0423;29774,8658;372,6966;372,6966;default broker;23869,0346;0,0000;0,0000;-298,7724;298,7724;-0,0000;COLDPOWER22;2690,9100;0,0000;0,0000;-33,6825;33,6825;-0,0000;Mertacor22;3214,9212;0,0000;0,0000;-40,2417;40,2417;-0,0000
1487;0,1138;-0,0420;23437,2986;435,5406;435,5406;default broker;23467,6406;0,0000;0,0000;-436,1044;436,1044;-0,0000;COLDPOWER22;-1335,2817;0,0000;0,0000;24,8138;-24,8138;-0,0000;Mertacor22;1304,9397;0,0000;0,0000;-24,2500;24,2500;-0,0000
1488;0,1085;-0,0512;19723,0392;620,6168;620,6168;default broker;22068,9606;0,0000;0,0000;-694,4350;694,4350;-0,0000;COLDPOWER22;-859,1028;0,0000;0,0000;27,0330;-27,0330;-0,0000;Mertacor22;-1486,8186;0,0000;0,0000;46,7851;-46,7851;-0,0000
1489;0,1046;-0,0480;11092,6657;409,6222;409,6222;default broker;18028,4977;0,0000;0,0000;-665,7438;665,7438;-0,0000;COLDPOWER22;-4187,9842;0,0000;0,0000;154,6510;-154,6510;-0,0000;Mertacor22;-2747,8477;0,0000;0,0000;101,4706;-101,4706;-0,0000
1490;0,0988;-0,0480;16431,0837;519,3037;519,3037;default broker;16917,9237;0,0000;0,0000;-534,6902;534,6902;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;-486,8400;0,0000;0,0000;15,3866;-15,3866;-0,0000
1491;0,1046;-0,0377;9899,7478;275,1277;275,1277;default broker;15637,9056;0,0000;0,0000;-434,5991;434,5991;-0,0000;COLDPOWER22;-6203,1584;0,0000;0,0000;172,3944;-172,3944;-0,0000;Mertacor22;465,0006;0,0000;0,0000;-12,9230;12,9230;-0,0000
1492;0,1089;-0,0512;8734,5777;371,1567;371,1567;default broker;14567,1760;0,0000;0,0000;-619,0002;619,0002;-0,0000;COLDPOWER22;-3422,2161;0,0000;0,0000;145,4196;-145,4196;-0,0000;Mertacor22;-2410,3822;0,0000;0,0000;102,4239;-102,4239;-0,0000
1493;0,0981;-0,0411;10144,3758;314,2415;314,2415;default broker;13816,2956;0,0000;0,0000;-427,9862;427,9862;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;-3671,9198;0,0000;0,0000;113,7448;-113,7448;-0,0000
1494;0,1181;-0,0533;8657,3486;386,4875;386,4875;default broker;11862,5450;0,0000;0,0000;-529,5761;529,5761;-0,0000;COLDPOWER22;-694,7782;0,0000;0,0000;31,0168;-31,0168;-0,0000;Mertacor22;-2510,4182;0,0000;0,0000;112,0719;-112,0719;-0,0000
1495;0,1197;-0,0358;3113,9380;101,7121;101,7121;default broker;9840,3743;0,0000;0,0000;-321,4211;321,4211;-0,0000;COLDPOWER22;-1193,2678;0,0000;0,0000;38,9763;-38,9763;-0,0000;Mertacor22;-5533,1685;0,0000;0,0000;180,7326;-180,7326;-0,0000
1496;0,1214;-0,0354;11604,6287;276,1022;276,1022;default broker;8317,0293;0,0000;0,0000;-197,8823;197,8823;-0,0000;COLDPOWER22;4066,4352;0,0000;0,0000;-96,7503;96,7503;-0,0000;Mertacor22;-778,8357;0,0000;0,0000;18,5304;-18,5304;-0,0000
1497;0,1197;-0,0374;17413,6836;347,8820;347,8820;default broker;7931,2799;0,0000;0,0000;-158,4472;158,4472;-0,0000;COLDPOWER22;13574,6300;0,0000;0,0000;-271,1873;271,1873;-0,0000;Mertacor22;-4092,2264;0,0000;0,0000;81,7525;-81,7525;-0,0000
1498;0,1275;-0,0543;-9381,4307;1284,2968;1284,2968;default broker;7927,4502;0,0000;0,0000;1085,2502;1085,2502;-0,0000;COLDPOWER22;-14799,7745;0,0000;0,0000;-2026,0560;-2026,0560;-0,0000;Mertacor22;-2509,1065;0,0000;0,0000;-343,4911;-343,4911;-0,0000
1499;0,1268;-0,0354;24879,4443;262,2782;262,2782;default broker;8516,9133;0,0000;0,0000;-89,7850;89,7850;-0,0000;COLDPOWER22;24662,8100;0,0000;0,0000;-259,9945;259,9945;-0,0000;Mertacor22;-8300,2790;0,0000;0,0000;87,5012;-87,5012;-0,0000
1500;0,1267;-0,0355;23237,0605;284,9911;284,9911;default broker;9365,1756;0,0000;0,0000;-114,8593;114,8593;-0,0000;COLDPOWER22;27508,3900;0,0000;0,0000;-337,3769;337,3769;-0,0000;Mertacor22;-13636,5051;0,0000;0,0000;167,2450;-167,2450;-0,0000
1501;0,1189;-0,0510;32854,5575;596,4141;596,4141;default broker;10776,7627;0,0000;0,0000;-195,6323;195,6323;-0,0000;COLDPOWER22;23659,5100;0,0000;0,0000;-429,4949;429,4949;-0,0000;Mertacor22;-1581,7152;0,0000;0,0000;28,7131;-28,7131;-0,0000
1502;0,1439;-0,0533;-5674,8595;848,8328;848,8328;default broker;11013,3641;0,0000;0,0000;1647,3543;1647,3543;-0,0000;COLDPOWER22;-11316,1471;0,0000;0,0000;-1692,6439;-1692,6439;-0,0000;Mertacor22;-5372,0765;0,0000;0,0000;-803,5432;-803,5432;-0,0000
1503;0,1302;-0,0542;1625,5157;85,4040;85,4040;default broker;16293,5813;0,0000;0,0000;-856,0592;856,0592;-0,0000;COLDPOWER22;-10560,1177;0,0000;0,0000;554,8250;-554,8250;-0,0000;Mertacor22;-4107,9480;0,0000;0,0000;215,8302;-215,8302;-0,0000
1504;0,1254;-0,0525;18486,8762;628,7964;628,7964;default broker;16639,0061;0,0000;0,0000;-565,9446;565,9446;-0,0000;COLDPOWER22;3949,3600;0,0000;0,0000;-134,3301;134,3301;-0,0000;Mertacor22;-2101,4899;0,0000;0,0000;71,4782;-71,4782;-0,0000
1505;0,1258;-0,0541;25608,9116;728,5258;728,5258;default broker;22599,5632;0,0000;0,0000;-642,9155;642,9155;-0,0000;COLDPOWER22;2700,7200;0,0000;0,0000;-76,8305;76,8305;-0,0000;Mertacor22;308,6284;0,0000;0,0000;-8,7799;8,7799;-0,0000
1506;0,1334;-0,0521;4468,4953;212,7667;212,7667;default broker;16006,7704;0,0000;0,0000;-762,1598;762,1598;-0,0000;COLDPOWER22;-807,7521;0,0000;0,0000;38,4610;-38,4610;-0,0000;Mertacor22;-10730,5231;0,0000;0,0000;510,9321;-510,9321;-0,0000
1507;0,1266;-0,0533;19109,2118;653,2896;653,2896;default broker;17395,4065;0,0000;0,0000;-594,6995;594,6995;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;1713,8053;0,0000;0,0000;-58,5901;58,5901;-0,0000
1508;0,1190;-0,0507;16572,9393;565,7430;565,7430;default broker;18485,2082;0,0000;0,0000;-631,0212;631,0212;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;-1912,2689;0,0000;0,0000;65,2783;-65,2783;-0,0000
1509;0,1035;-0,0478;14304,2955;479,0084;479,0084;default broker;18341,9815;0,0000;0,0000;-614,2185;614,2185;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;-4037,6860;0,0000;0,0000;135,2101;-135,2101;-0,0000
1510;0,1018;-0,0478;15352,4675;497,9933;497,9933;default broker;17141,1297;0,0000;0,0000;-556,0128;556,0128;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;-1788,6622;0,0000;0,0000;58,0195;-58,0195;-0,0000
1511;0,1104;-0,0509;16032,2095;559,1681;559,1681;default broker;17604,6018;0,0000;0,0000;-614,0096;614,0096;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;-1572,3923;0,0000;0,0000;54,8416;-54,8416;-0,0000
1512;0,1116;-0,0509;18951,8946;605,4775;605,4775;default broker;17526,4937;0,0000;0,0000;-559,9386;559,9386;-0,0000;COLDPOWER22;-5116,2373;0,0000;0,0000;163,4542;-163,4542;-0,0000;Mertacor22;6541,6382;0,0000;0,0000;-208,9931;208,9931;-0,0000
1513;0,0864;-0,0446;15239,5684;447,9468;447,9468;default broker;18321,8654;0,0000;0,0000;-538,5468;538,5468;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;-3082,2970;0,0000;0,0000;90,6000;-90,6000;-0,0000
1514;0,0940;-0,0426;22179,0232;452,0321;452,0321;default broker;17655,0166;0,0000;0,0000;-359,8280;359,8280;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;4524,0066;0,0000;0,0000;-92,2041;92,2041;-0,0000
1515;0,0944;-0,0364;17147,6502;330,5191;330,5191;default broker;16825,4166;0,0000;0,0000;-324,3081;324,3081;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;322,2336;0,0000;0,0000;-6,2110;6,2110;-0,0000
1516;0,1027;-0,0375;16222,5838;345,8637;345,8637;default broker;15874,4899;0,0000;0,0000;-338,4424;338,4424;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;348,0939;0,0000;0,0000;-7,4213;7,4213;-0,0000
1517;0,1086;-0,0370;10183,2229;273,1907;273,1907;default broker;15185,1647;0,0000;0,0000;-407,3805;407,3805;-0,0000;COLDPOWER22;-4082,5048;0,0000;0,0000;109,5235;-109,5235;-0,0000;Mertacor22;-919,4369;0,0000;0,0000;24,6662;-24,6662;-0,0000
1518;0,1029;-0,0351;9254,6996;239,1544;239,1544;default broker;12853,1657;0,0000;0,0000;-332,1438;332,1438;-0,0000;COLDPOWER22;1076,6200;0,0000;0,0000;-27,8214;27,8214;-0,0000;Mertacor22;-4675,0861;0,0000;0,0000;120,8108;-120,8108;-0,0000
1519;0,1091;-0,0363;12373,8832;295,5770;295,5770;default broker;10526,2709;0,0000;0,0000;-251,4428;251,4428;-0,0000;COLDPOWER22;4273,3600;0,0000;0,0000;-102,0785;102,0785;-0,0000;Mertacor22;-2425,7478;0,0000;0,0000;57,9442;-57,9442;-0,0000
1520;0,1146;-0,0368;19730,5214;337,6992;337,6992;default broker;8764,5716;0,0000;0,0000;-150,0107;150,0107;-0,0000;COLDPOWER22;10013,0400;0,0000;0,0000;-171,3789;171,3789;-0,0000;Mertacor22;952,9099;0,0000;0,0000;-16,3096;16,3096;-0,0000
1521;0,1157;-0,0356;33679,3360;66,1957;66,1957;default broker;8401,1832;0,0000;0,0000;-16,5123;16,5123;-0,0000;COLDPOWER22;28759,5000;0,0000;0,0000;-56,5259;56,5259;-0,0000;Mertacor22;-3481,3472;0,0000;0,0000;6,8425;-6,8425;-0,0000
1522;0,1089;-0,0354;41206,3046;-237,7618;-237,7618;default broker;8383,5057;0,0000;0,0000;48,3731;-48,3731;-0,0000;COLDPOWER22;29706,3800;0,0000;0,0000;171,4068;-171,4068;-0,0000;Mertacor22;3116,4189;0,0000;0,0000;17,9818;-17,9818;-0,0000
1523;0,1096;-0,0351;33559,4221;52,6885;52,6885;default broker;7516,1108;0,0000;0,0000;-11,8004;11,8004;-0,0000;COLDPOWER22;32549,9500;0,0000;0,0000;-51,1037;51,1037;-0,0000;Mertacor22;-6506,6387;0,0000;0,0000;10,2155;-10,2155;-0,0000
1524;0,1225;-0,0354;42364,3047;-296,1935;-296,1935;default broker;8753,7223;0,0000;0,0000;61,2024;-61,2024;-0,0000;COLDPOWER22;36640,3600;0,0000;0,0000;256,1740;-256,1740;-0,0000;Mertacor22;-3029,7776;0,0000;0,0000;-21,1829;21,1829;-0,0000
1525;0,1187;-0,0508;36162,5400;528,9216;528,9216;default broker;10763,2981;0,0000;0,0000;-157,4265;157,4265;-0,0000;COLDPOWER22;17555,6900;0,0000;0,0000;-256,7735;256,7735;-0,0000;Mertacor22;7843,5520;0,0000;0,0000;-114,7216;114,7216;-0,0000
1526;0,1139;-0,0352;27596,6878;210,2572;210,2572;default broker;12842,7013;0,0000;0,0000;-97,8476;97,8476;-0,0000;COLDPOWER22;16511,1600;0,0000;0,0000;-125,7974;125,7974;-0,0000;Mertacor22;-1757,1735;0,0000;0,0000;13,3878;-13,3878;-0,0000
1527;0,1105;-0,0359;27736,9332;227,4018;227,4018;default broker;15354,1535;0,0000;0,0000;-125,8813;125,8813;-0,0000;COLDPOWER22;13914,8400;0,0000;0,0000;-114,0811;114,0811;-0,0000;Mertacor22;-1532,0603;0,0000;0,0000;12,5606;-12,5606;-0,0000
1528;0,1066;-0,0478;32353,3507;500,9042;500,9042;default broker;17947,7189;0,0000;0,0000;-277,8719;277,8719;-0,0000;COLDPOWER22;8156,8300;0,0000;0,0000;-126,2865;126,2865;-0,0000;Mertacor22;6248,8018;0,0000;0,0000;-96,7458;96,7458;-0,0000
1529;0,1068;-0,0510;19023,4719;608,3107;608,3107;default broker;18040,5446;0,0000;0,0000;-576,8797;576,8797;-0,0000;COLDPOWER22;1239,3200;0,0000;0,0000;-39,6295;39,6295;-0,0000;Mertacor22;-256,3927;0,0000;0,0000;8,1986;-8,1986;-0,0000
1530;0,1139;-0,0510;24594,8311;650,1000;650,1000;default broker;21690,2998;0,0000;0,0000;-573,3263;573,3263;-0,0000;COLDPOWER22;2406,9100;0,0000;0,0000;-63,6204;63,6204;-0,0000;Mertacor22;497,6214;0,0000;0,0000;-13,1533;13,1533;-0,0000
1531;0,1191;-0,0509;23175,4267;642,8077;642,8077;default broker;21036,5780;0,0000;0,0000;-583,4833;583,4833;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;2138,8487;0,0000;0,0000;-59,3244;59,3244;-0,0000
1532;0,1393;-0,0525;16480,6707;593,6227;593,6227;default broker;22648,4923;0,0000;0,0000;-815,7835;815,7835;-0,0000;COLDPOWER22;383,0289;0,0000;0,0000;-13,7964;13,7964;-0,0000;Mertacor22;-6550,8505;0,0000;0,0000;235,9572;-235,9572;-0,0000
1533;0,1062;-0,0476;27682,7025;552,7468;552,7468;default broker;22762,4135;0,0000;0,0000;-454,5023;454,5023;-0,0000;COLDPOWER22;4524,3100;0,0000;0,0000;-90,3379;90,3379;-0,0000;Mertacor22;395,9790;0,0000;0,0000;-7,9066;7,9066;-0,0000
1534;0,1005;-0,0477;23078,2178;568,8670;568,8670;default broker;22063,3220;0,0000;0,0000;-543,8503;543,8503;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;1014,8958;0,0000;0,0000;-25,0167;25,0167;-0,0000
1535;0,1048;-0,0477;17454,2743;527,5234;527,5234;default broker;21593,1522;0,0000;0,0000;-652,6134;652,6134;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;-4138,8779;0,0000;0,0000;125,0900;-125,0900;-0,0000
1536;0,0878;-0,0445;26643,9169;474,6543;474,6543;default broker;19859,3370;0,0000;0,0000;-353,7888;353,7888;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;6784,5799;0,0000;0,0000;-120,8655;120,8655;-0,0000
1537;0,0971;-0,0480;22972,3025;574,4069;574,4069;default broker;18252,3872;0,0000;0,0000;-456,3886;456,3886;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;4719,9153;0,0000;0,0000;-118,0183;118,0183;-0,0000
1538;0,0908;-0,0410;24334,6957;406,5972;406,5972;default broker;17857,2889;0,0000;0,0000;-298,3692;298,3692;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;6477,4068;0,0000;0,0000;-108,2280;108,2280;-0,0000
1539;0,0984;-0,0476;23867,0209;566,8379;566,8379;default broker;17190,4269;0,0000;0,0000;-408,2698;408,2698;-0,0000;COLDPOWER22;3457,5900;0,0000;0,0000;-82,1172;82,1172;-0,0000;Mertacor22;3219,0041;0,0000;0,0000;-76,4508;76,4508;-0,0000
1540;0,0946;-0,0361;17113,6613;324,6468;324,6468;default broker;16027,2984;0,0000;0,0000;-304,0384;304,0384;-0,0000;COLDPOWER22;3492,3400;0,0000;0,0000;-66,2498;66,2498;-0,0000;Mertacor22;-2405,9771;0,0000;0,0000;45,6415;-45,6415;-0,0000
